date,channel_grouping,year,month,sumOfLeads
2019-12-28,Organic Search,2019,12,176298.599290644
2019-12-28,Paid Search,2019,12,49184.829914742
2019-12-28,Referral,2019,12,16351.476150744
2019-12-28,Social,2019,12,1875.21545484
2019-12-29,,2019,12,451356.228566032
2019-12-29,(Other),2019,12,6658.207572296
2019-12-29,Direct,2019,12,91846.622086728
2019-12-29,Display,2019,12,989.302812658
2019-12-29,Organic Search,2019,12,176634.77200372
2019-12-29,Paid Search,2019,12,49933.61052675
2019-12-29,Referral,2019,12,15864.84353844
2019-12-29,Social,2019,12,2124.669064576
2019-12-30,,2019,12,464675.836830352
2019-12-30,(Other),2019,12,7911.35068933
2019-12-30,Direct,2019,12,107213.899958974
2019-12-30,Display,2019,12,839.247622258
2019-12-30,Organic Search,2019,12,237650.270614012
2019-12-30,Paid Search,2019,12,43995.80632076
2019-12-30,Referral,2019,12,22657.32423626
2019-12-30,Social,2019,12,2641.626777612
2019-12-31,,2019,12,407815.423590674
2019-12-31,(Other),2019,12,8185.58962548
2019-12-31,Direct,2019,12,94081.407887038
2019-12-31,Display,2019,12,431.92463273
2019-12-31,Organic Search,2019,12,204664.07153781
2019-12-31,Paid Search,2019,12,27630.982551844
2019-12-31,Referral,2019,12,21456.212898854
2019-12-31,Social,2019,12,1920.202001568
2020-01-01,,2020,1,440941.297517756
2020-01-01,(Other),2020,1,6748.200894306
2020-01-01,Direct,2020,1,91786.179462068
2020-01-01,Display,2020,1,586.445751464
2020-01-01,Organic Search,2020,1,175595.829243166
2020-01-01,Paid Search,2020,1,33898.47891524
2020-01-01,Referral,2020,1,18383.0366168
2020-01-01,Social,2020,1,1830.215172062
2020-01-02,,2020,1,482347.318112206
2020-01-02,(Other),2020,1,8921.659112758
2020-01-02,Direct,2020,1,107124.646416746
2020-01-02,Display,2020,1,761.50168121
2020-01-02,Organic Search,2020,1,243118.14673728
2020-01-02,Paid Search,2020,1,51587.259062194
2020-01-02,Referral,2020,1,26390.988189926
2020-01-02,Social,2020,1,2854.503058398
2020-01-03,,2020,1,482674.039846312
2020-01-03,(Other),2020,1,7595.42323804
2020-01-03,Direct,2020,1,108732.41959033
2020-01-03,Display,2020,1,638.487962584
2020-01-03,Organic Search,2020,1,228021.463407912
2020-01-03,Paid Search,2020,1,52312.723802178
2020-01-03,Referral,2020,1,23009.126535206
2020-01-03,Social,2020,1,2197.325718594
2020-01-04,,2020,1,496025.779779598
2020-01-04,(Other),2020,1,6923.287404698
2020-01-04,Direct,2020,1,99953.816537878
2020-01-04,Display,2020,1,810.038151562
2020-01-04,Organic Search,2020,1,200889.674688058
2020-01-04,Paid Search,2020,1,47207.418641568
2020-01-04,Referral,2020,1,15801.668381794
2020-01-04,Social,2020,1,2333.623540322
2020-01-05,,2020,1,501808.213528976
2020-01-05,(Other),2020,1,6409.549104186
2020-01-05,Direct,2020,1,104360.607726106
2020-01-05,Display,2020,1,1062.331218962
2020-01-05,Organic Search,2020,1,197259.860731954
2020-01-05,Paid Search,2020,1,47356.489292994
2020-01-05,Referral,2020,1,15774.315522878
2020-01-05,Social,2020,1,2522.590625192
2020-01-06,,2020,1,502618.524753746
2020-01-06,(Other),2020,1,7314.98181651
2020-01-06,Direct,2020,1,120406.929789662
2020-01-06,Display,2020,1,1002.369611204
2020-01-06,Organic Search,2020,1,257766.36825203
2020-01-06,Paid Search,2020,1,52406.714710246
2020-01-06,Referral,2020,1,24192.67744633
2020-01-06,Social,2020,1,2465.804012122
2020-01-07,,2020,1,489326.16176494
2020-01-07,(Other),2020,1,7578.076421524
2020-01-07,Direct,2020,1,115388.791938436
2020-01-07,Display,2020,1,1077.243902536
2020-01-07,Organic Search,2020,1,251337.836422504
2020-01-07,Paid Search,2020,1,54826.140799366
2020-01-07,Referral,2020,1,22634.853407564
2020-01-07,Social,2020,1,2321.280976192
2020-01-08,,2020,1,482750.397162862
2020-01-08,(Other),2020,1,8076.401216448
2020-01-08,Direct,2020,1,118409.71031313
2020-01-08,Display,2020,1,971.299912906
2020-01-08,Email,2020,1,11.281920024
2020-01-08,Organic Search,2020,1,246249.714852514
2020-01-08,Paid Search,2020,1,52765.565847358
2020-01-08,Referral,2020,1,21599.414621882
2020-01-08,Social,2020,1,2183.287449392
2020-01-09,,2020,1,449335.522346886
2020-01-09,(Other),2020,1,7110.90717238
2020-01-09,Direct,2020,1,149586.923355512
2020-01-09,Display,2020,1,1465.866903302
2020-01-09,Organic Search,2020,1,236523.393192978
2020-01-09,Paid Search,2020,1,49417.30791939
2020-01-09,Referral,2020,1,20772.70859197
2020-01-09,Social,2020,1,2267.157073912
2020-01-10,,2020,1,445578.886725802
2020-01-10,(Other),2020,1,7854.621882224
2020-01-10,Direct,2020,1,111783.413238924
2020-01-10,Display,2020,1,2669.05023453
2020-01-10,Organic Search,2020,1,213485.76565985
2020-01-10,Paid Search,2020,1,46016.74446672
2020-01-10,Referral,2020,1,17318.141341558
2020-01-10,Social,2020,1,2043.336338952
2020-01-11,,2020,1,452984.810831066
2020-01-11,(Other),2020,1,5668.847061626
2020-01-11,Direct,2020,1,101314.624834448
2020-01-11,Display,2020,1,2454.029158488
2020-01-11,Organic Search,2020,1,179688.634452866
2020-01-11,Paid Search,2020,1,42904.48754329
2020-01-11,Referral,2020,1,12646.030230932
2020-01-11,Social,2020,1,1748.568628364
2020-01-12,,2020,1,469706.601870758
2020-01-12,(Other),2020,1,7262.666046686
2020-01-12,Direct,2020,1,115217.809714474
2020-01-12,Display,2020,1,2999.758193332
2020-01-12,Organic Search,2020,1,185344.816485222
2020-01-12,Paid Search,2020,1,47265.089460382
2020-01-12,Referral,2020,1,13974.831231562
2020-01-12,Social,2020,1,2612.223952316
2020-01-13,,2020,1,471587.116858464
2020-01-13,(Other),2020,1,7241.114396998
2020-01-13,Direct,2020,1,128614.36643021
2020-01-13,Display,2020,1,2739.505715856
2020-01-13,Organic Search,2020,1,242994.032576824
2020-01-13,Paid Search,2020,1,55944.25225952
2020-01-13,Referral,2020,1,20817.712817518
2020-01-13,Social,2020,1,2096.088276116
2020-01-14,,2020,1,444323.971179274
2020-01-14,(Other),2020,1,7494.107553868
2020-01-14,Direct,2020,1,123471.949728156
2020-01-14,Display,2020,1,4081.118567372
2020-01-14,Organic Search,2020,1,240308.326216958
2020-01-14,Paid Search,2020,1,50510.982394846
2020-01-14,Referral,2020,1,21359.094077628
2020-01-14,Social,2020,1,2474.916537976
2020-01-15,,2020,1,438231.2960787
2020-01-15,(Other),2020,1,8095.828661072
2020-01-15,Direct,2020,1,115422.337977846
2020-01-15,Display,2020,1,5269.692712608
2020-01-15,Organic Search,2020,1,223720.981223822
2020-01-15,Paid Search,2020,1,48544.73845514
2020-01-15,Referral,2020,1,18742.040661116
2020-01-15,Social,2020,1,2193.034013924
2020-01-16,,2020,1,443871.270590414
2020-01-16,(Other),2020,1,7269.488467606
2020-01-16,Direct,2020,1,119347.476113618
2020-01-16,Display,2020,1,10228.89318507
2020-01-16,Email,2020,1,29.78113896
2020-01-16,Organic Search,2020,1,217003.51965355
2020-01-16,Paid Search,2020,1,49348.528575686
2020-01-16,Referral,2020,1,17938.037756948
2020-01-16,Social,2020,1,2104.296449
2020-01-17,,2020,1,435737.509659786
2020-01-17,(Other),2020,1,6962.598884152
2020-01-17,Direct,2020,1,102334.638452486
2020-01-17,Display,2020,1,11516.468011474
2020-01-17,Email,2020,1,67.714575958
2020-01-17,Organic Search,2020,1,197693.05568877
2020-01-17,Paid Search,2020,1,47524.278531298
2020-01-17,Referral,2020,1,16027.67905229
2020-01-17,Social,2020,1,1846.824342694
2020-01-18,,2020,1,447235.9139781
2020-01-18,(Other),2020,1,5366.087601682
2020-01-18,Direct,2020,1,94671.843729056
2020-01-18,Display,2020,1,10284.312339456
2020-01-18,Email,2020,1,90.0139092
2020-01-18,Organic Search,2020,1,172903.844823614
2020-01-18,Paid Search,2020,1,41862.774675268
2020-01-18,Referral,2020,1,12607.949061094
2020-01-18,Social,2020,1,1651.063214906
2020-01-19,,2020,1,457528.280849162
2020-01-19,(Other),2020,1,6365.993435308
2020-01-19,Direct,2020,1,98108.10384856
2020-01-19,Display,2020,1,10830.339701868
2020-01-19,Email,2020,1,7.368284302
2020-01-19,Organic Search,2020,1,175089.69959741
2020-01-19,Paid Search,2020,1,46808.4049762
2020-01-19,Referral,2020,1,12487.245580188
2020-01-19,Social,2020,1,5147.125263302
2020-01-20,,2020,1,457223.78657973
2020-01-20,(Other),2020,1,6218.6220383
2020-01-20,Direct,2020,1,113572.37907766
2020-01-20,Display,2020,1,8247.722943948
2020-01-20,Email,2020,1,65.620319602
2020-01-20,Organic Search,2020,1,230273.292851404
2020-01-20,Paid Search,2020,1,51834.911718536
2020-01-20,Referral,2020,1,18342.789789256
2020-01-20,Social,2020,1,2142.100685302
2020-01-21,,2020,1,434167.471378912
2020-01-21,(Other),2020,1,6827.66820134
2020-01-21,Direct,2020,1,121377.859754318
2020-01-21,Display,2020,1,13815.764235452
2020-01-21,Email,2020,1,15.1209993
2020-01-21,Organic Search,2020,1,228321.951537064
2020-01-21,Paid Search,2020,1,48508.654657818
2020-01-21,Referral,2020,1,19072.29367839
2020-01-21,Social,2020,1,4061.37969078
2020-01-22,,2020,1,422609.397451858
2020-01-22,(Other),2020,1,8666.44751026
2020-01-22,Direct,2020,1,109558.320243338
2020-01-22,Display,2020,1,13592.077541214
2020-01-22,Email,2020,1,55.572635
2020-01-22,Organic Search,2020,1,223849.511357082
2020-01-22,Paid Search,2020,1,48748.114900708
2020-01-22,Referral,2020,1,18049.308479126
2020-01-22,Social,2020,1,1904.747217212
2020-01-23,,2020,1,433736.250885752
2020-01-23,(Other),2020,1,6068.529786522
2020-01-23,Direct,2020,1,98778.598026368
2020-01-23,Display,2020,1,11765.116323232
2020-01-23,Email,2020,1,100.73488669
2020-01-23,Organic Search,2020,1,195325.202977532
2020-01-23,Paid Search,2020,1,43098.799714834
2020-01-23,Referral,2020,1,14248.33985143
2020-01-23,Social,2020,1,1734.219166766
2020-01-24,,2020,1,404662.532875228
2020-01-24,(Other),2020,1,5603.466258726
2020-01-24,Direct,2020,1,83213.91985777
2020-01-24,Display,2020,1,9853.376916868
2020-01-24,Email,2020,1,22.46915274
2020-01-24,Organic Search,2020,1,157428.651558524
2020-01-24,Paid Search,2020,1,38304.309531482
2020-01-24,Referral,2020,1,11750.397967402
2020-01-24,Social,2020,1,1529.240875212
2020-01-25,,2020,1,369327.84646206
2020-01-25,(Other),2020,1,4462.791083876
2020-01-25,Direct,2020,1,70536.377039242
2020-01-25,Display,2020,1,7803.428852056
2020-01-25,Email,2020,1,18.305679904
2020-01-25,Organic Search,2020,1,122865.366048264
2020-01-25,Paid Search,2020,1,32471.035812196
2020-01-25,Referral,2020,1,8864.34318073
2020-01-25,Social,2020,1,1437.481132106
2020-01-26,,2020,1,398316.39164736
2020-01-26,(Other),2020,1,5030.85251349
2020-01-26,Direct,2020,1,68526.302654132
2020-01-26,Display,2020,1,8734.92651315
2020-01-26,Email,2020,1,7.381856558
2020-01-26,Organic Search,2020,1,130258.311594896
2020-01-26,Paid Search,2020,1,36385.861288102
2020-01-26,Referral,2020,1,7410.183770252
2020-01-26,Social,2020,1,1347.592162546
2020-01-27,,2020,1,439950.83239118
2020-01-27,(Other),2020,1,5352.805547048
2020-01-27,Direct,2020,1,89434.641903862
2020-01-27,Display,2020,1,9412.245495554
2020-01-27,Email,2020,1,18.459210974
2020-01-27,Organic Search,2020,1,159149.905559738
2020-01-27,Paid Search,2020,1,44306.852115412
2020-01-27,Referral,2020,1,11387.662949018
2020-01-27,Social,2020,1,3225.473877288
2020-01-28,,2020,1,318921.229157878
2020-01-28,(Other),2020,1,8952.981795516
2020-01-28,Direct,2020,1,117517.120211414
2020-01-28,Display,2020,1,11292.185819298
2020-01-28,Email,2020,1,11.16792711
2020-01-28,Organic Search,2020,1,242780.593889528
2020-01-28,Paid Search,2020,1,56351.68936105
2020-01-28,Referral,2020,1,18400.640123296
2020-01-28,Social,2020,1,2339.297329674
2020-01-29,,2020,1,506342.494539732
2020-01-29,(Other),2020,1,9838.819773234
2020-01-29,Direct,2020,1,111446.528913792
2020-01-29,Display,2020,1,9025.98305632
2020-01-29,Email,2020,1,105.95977696
2020-01-29,Organic Search,2020,1,234408.921662606
2020-01-29,Paid Search,2020,1,53171.550244334
2020-01-29,Referral,2020,1,17804.174780842
2020-01-29,Social,2020,1,2180.345391056
2020-01-30,,2020,1,489838.276902666
2020-01-30,(Other),2020,1,10574.817323592
2020-01-30,Direct,2020,1,110181.78441225
2020-01-30,Display,2020,1,8573.918364774
2020-01-30,Email,2020,1,18.536211412
2020-01-30,Organic Search,2020,1,229501.295642044
2020-01-30,Paid Search,2020,1,52701.46373833
2020-01-30,Referral,2020,1,18023.288802574
2020-01-30,Social,2020,1,2165.14830568
2020-01-31,,2020,1,465154.203702904
2020-01-31,(Other),2020,1,11751.386274304
2020-01-31,Direct,2020,1,105734.48610652
2020-01-31,Display,2020,1,7139.200263412
2020-01-31,Email,2020,1,22.823541064
2020-01-31,Organic Search,2020,1,211973.970639682
2020-01-31,Paid Search,2020,1,46030.2338354
2020-01-31,Referral,2020,1,15651.406875762
2020-01-31,Social,2020,1,2737.669126204
2020-02-01,,2020,2,479759.548149344
2020-02-01,(Other),2020,2,9991.333905652
2020-02-01,Direct,2020,2,98623.059826178
2020-02-01,Display,2020,2,5951.530326012
2020-02-01,Email,2020,2,52.57785282
2020-02-01,Organic Search,2020,2,182639.28186193
2020-02-01,Paid Search,2020,2,42075.304933096
2020-02-01,Referral,2020,2,12952.0993392
2020-02-01,Social,2020,2,2274.977168244
2020-02-02,,2020,2,468464.077746832
2020-02-02,(Other),2020,2,12037.28987229
2020-02-02,Direct,2020,2,91188.714293934
2020-02-02,Display,2020,2,5190.287463136
2020-02-02,Email,2020,2,18.61321185
2020-02-02,Organic Search,2020,2,180232.30036602
2020-02-02,Paid Search,2020,2,43383.78531384
2020-02-02,Referral,2020,2,12634.94001282
2020-02-02,Social,2020,2,4578.205537074
2020-02-03,,2020,2,491865.852724142
2020-02-03,(Other),2020,2,15785.592064282
2020-02-03,Direct,2020,2,116163.11443578
2020-02-03,Display,2020,2,7357.741659872
2020-02-03,Email,2020,2,22.392629012
2020-02-03,Organic Search,2020,2,244964.197066662
2020-02-03,Paid Search,2020,2,54344.15609978
2020-02-03,Referral,2020,2,20224.428060446
2020-02-03,Social,2020,2,3421.703854368
2020-02-04,,2020,2,476712.404997974
2020-02-04,(Other),2020,2,18134.520455754
2020-02-04,Direct,2020,2,122626.89190474
2020-02-04,Display,2020,2,6550.068940728
2020-02-04,Email,2020,2,313.39514737
2020-02-04,Organic Search,2020,2,239317.004442204
2020-02-04,Paid Search,2020,2,55485.963520294
2020-02-04,Referral,2020,2,19875.582471414
2020-02-04,Social,2020,2,2146.730338792
2020-02-05,,2020,2,481545.14283694
2020-02-05,(Other),2020,2,19454.720784328
2020-02-05,Direct,2020,2,118300.586487296
2020-02-05,Display,2020,2,5947.4696533
2020-02-05,Email,2020,2,34.383818162
2020-02-05,Organic Search,2020,2,236781.237033898
2020-02-05,Paid Search,2020,2,52303.655357102
2020-02-05,Referral,2020,2,22993.881364316
2020-02-05,Social,2020,2,2492.784621766
2020-02-06,,2020,2,465205.28909978
2020-02-06,(Other),2020,2,22655.38402966
2020-02-06,Direct,2020,2,103346.628073484
2020-02-06,Display,2020,2,4991.784154508
2020-02-06,Email,2020,2,91.364073472
2020-02-06,Organic Search,2020,2,229212.30844562
2020-02-06,Paid Search,2020,2,49232.412415154
2020-02-06,Referral,2020,2,22857.986677132
2020-02-06,Social,2020,2,2559.02209178
2020-02-07,,2020,2,454219.52416376
2020-02-07,(Other),2020,2,18716.420467106
2020-02-07,Direct,2020,2,101882.505970018
2020-02-07,Display,2020,2,4316.423539736
2020-02-07,Email,2020,2,40.823216966
2020-02-07,Organic Search,2020,2,208740.883584542
2020-02-07,Paid Search,2020,2,46349.90554887
2020-02-07,Referral,2020,2,18715.64922392
2020-02-07,Social,2020,2,1893.43434344
2020-02-08,,2020,2,453092.18162255
2020-02-08,(Other),2020,2,10822.22539817
2020-02-08,Direct,2020,2,90349.127369502
2020-02-08,Display,2020,2,3509.367249148
2020-02-08,Email,2020,2,14.935543418
2020-02-08,Organic Search,2020,2,171244.759657014
2020-02-08,Paid Search,2020,2,42631.25465341
2020-02-08,Referral,2020,2,14108.797400672
2020-02-08,Social,2020,2,1954.42229217
2020-02-09,,2020,2,456409.968098804
2020-02-09,(Other),2020,2,13804.98929415
2020-02-09,Direct,2020,2,89138.9243713
2020-02-09,Display,2020,2,4188.397232246
2020-02-09,Email,2020,2,3.76733512
2020-02-09,Organic Search,2020,2,173177.733028966
2020-02-09,Paid Search,2020,2,44998.244787416
2020-02-09,Referral,2020,2,15412.17233996
2020-02-09,Social,2020,2,1836.248975898
2020-02-10,,2020,2,461489.29472278
2020-02-10,(Other),2020,2,18832.31560558
2020-02-10,Direct,2020,2,106494.020081386
2020-02-10,Display,2020,2,3945.954662514
2020-02-10,Email,2020,2,18.61321185
2020-02-10,Organic Search,2020,2,228685.427993676
2020-02-10,Paid Search,2020,2,51555.695734768
2020-02-10,Referral,2020,2,23399.463879322
2020-02-10,Social,2020,2,2496.626837504
2020-02-11,,2020,2,453001.167958338
2020-02-11,(Other),2020,2,20398.233539546
2020-02-11,Direct,2020,2,109191.805405092
2020-02-11,Display,2020,2,4291.507017938
2020-02-11,Email,2020,2,29.916023408
2020-02-11,Organic Search,2020,2,240927.003825986
2020-02-11,Paid Search,2020,2,44067.079787994
2020-02-11,Referral,2020,2,23239.02714445
2020-02-11,Social,2020,2,2174.653366432
2020-02-12,,2020,2,457298.500100008
2020-02-12,(Other),2020,2,20678.496102036
2020-02-12,Direct,2020,2,113604.853640462
2020-02-12,Display,2020,2,4127.261866204
2020-02-12,Email,2020,2,77.930136632
2020-02-12,Organic Search,2020,2,236348.35285367
2020-02-12,Paid Search,2020,2,35284.970488628
2020-02-12,Referral,2020,2,23019.353276678
2020-02-12,Social,2020,2,2107.158605006
2020-02-13,,2020,2,456067.3192831
2020-02-13,(Other),2020,2,18104.511554582
2020-02-13,Direct,2020,2,96931.665605044
2020-02-13,Display,2020,2,3385.08253468
2020-02-13,Email,2020,2,7.348342208
2020-02-13,Organic Search,2020,2,227857.014742308
2020-02-13,Paid Search,2020,2,33722.630866368
2020-02-13,Referral,2020,2,21749.034226308
2020-02-13,Social,2020,2,2424.088326486
2020-02-14,,2020,2,423877.4875873
2020-02-14,(Other),2020,2,15195.43657523
2020-02-14,Direct,2020,2,87958.302340582
2020-02-14,Display,2020,2,3017.557834522
2020-02-14,Email,2020,2,14.727081004
2020-02-14,Organic Search,2020,2,200018.997666364
2020-02-14,Paid Search,2020,2,25996.775764092
2020-02-14,Referral,2020,2,18622.913294972
2020-02-14,Social,2020,2,1948.154649668
2020-02-15,,2020,2,433492.499721528
2020-02-15,(Other),2020,2,11331.973975154
2020-02-15,Direct,2020,2,82941.494824166
2020-02-15,Display,2020,2,2055.058740296
2020-02-15,Email,2020,2,7.370467528
2020-02-15,Organic Search,2020,2,161515.40604929
2020-02-15,Paid Search,2020,2,23370.13115114
2020-02-15,Referral,2020,2,13955.840541056
2020-02-15,Social,2020,2,1452.089259766
2020-02-16,,2020,2,452143.965555928
2020-02-16,(Other),2020,2,10364.926854182
2020-02-16,Direct,2020,2,81859.91149071
2020-02-16,Display,2020,2,2572.200290932
2020-02-16,Email,2020,2,11.090926672
2020-02-16,Organic Search,2020,2,179572.454517798
2020-02-16,Paid Search,2020,2,23470.705778332
2020-02-16,Referral,2020,2,15190.810641092
2020-02-16,Social,2020,2,1804.857569336
2020-02-17,,2020,2,489797.035552926
2020-02-17,(Other),2020,2,18003.861584348
2020-02-17,Direct,2020,2,105226.872014982
2020-02-17,Display,2020,2,3077.895764872
2020-02-17,Email,2020,2,92.285110406
2020-02-17,Organic Search,2020,2,257299.160157306
2020-02-17,Paid Search,2020,2,32284.918348614
2020-02-17,Referral,2020,2,23708.197013254
2020-02-17,Social,2020,2,2147.50363102
2020-02-18,,2020,2,457976.288864654
2020-02-18,(Other),2020,2,16734.3670634
2020-02-18,Direct,2020,2,111740.062664356
2020-02-18,Display,2020,2,2825.389140098
2020-02-18,Email,2020,2,78.93696634
2020-02-18,Organic Search,2020,2,252463.282281548
2020-02-18,Paid Search,2020,2,31888.291793026
2020-02-18,Referral,2020,2,25537.333306438
2020-02-18,Social,2020,2,2625.5108019
2020-02-19,,2020,2,448750.343399916
2020-02-19,(Other),2020,2,16256.42000374
2020-02-19,Direct,2020,2,109001.308130492
2020-02-19,Display,2020,2,2943.728345292
2020-02-19,Email,2020,2,36.763702114
2020-02-19,Organic Search,2020,2,243631.921823248
