date,channel_grouping,year,month,sumOfLeads,ad_id
2019-12-19,Direct,2019,12,81508.704924672,13213
2019-12-19,Display,2019,12,581.429428848,117
2019-12-19,Organic Search,2019,12,122048.017489752,20866
2019-12-19,Paid Search,2019,12,46204.660995862,6490
2019-12-19,Referral,2019,12,13707.271358194,2319
2019-12-19,Social,2019,12,1723.323012316,336
2019-12-20,,2019,12,601937.172374536,81679
2019-12-20,(Other),2019,12,5138.642925738,1034
2019-12-20,Direct,2019,12,74186.82267002,12606
2019-12-20,Display,2019,12,294.45727277,72
2019-12-20,Organic Search,2019,12,118396.09476752,20121
2019-12-20,Paid Search,2019,12,44874.377305046,6348
2019-12-20,Referral,2019,12,12169.2667752,2092
2019-12-20,Social,2019,12,1688.685868484,312
2019-12-21,,2019,12,549933.14165989,75783
2019-12-21,(Other),2019,12,5363.675184212,1095
2019-12-21,Direct,2019,12,69976.999298472,12223
2019-12-21,Display,2019,12,350.640181346,80
2019-12-21,Organic Search,2019,12,119320.922532204,20820
2019-12-21,Paid Search,2019,12,45598.401373504,6662
2019-12-21,Referral,2019,12,10734.316293,1919
2019-12-21,Social,2019,12,1737.348260878,321
2019-12-22,,2019,12,529367.041049932,72525
2019-12-22,(Other),2019,12,5397.392836698,1079
2019-12-22,Direct,2019,12,68511.991453778,11913
2019-12-22,Display,2019,12,520.136461502,111
2019-12-22,Organic Search,2019,12,121546.237958728,21008
2019-12-22,Paid Search,2019,12,47525.766936584,6842
2019-12-22,Referral,2019,12,11011.251291118,1963
2019-12-22,Social,2019,12,2005.156254496,382
2019-12-23,,2019,12,648328.318805032,87122
2019-12-23,(Other),2019,12,5787.101501854,1158
2019-12-23,Direct,2019,12,78488.304198214,12739
2019-12-23,Display,2019,12,526.776978746,105
2019-12-23,Organic Search,2019,12,129170.220438474,21765
2019-12-23,Paid Search,2019,12,44272.08293729,6892
2019-12-23,Referral,2019,12,14138.217023818,2366
2019-12-23,Social,2019,12,1913.721356546,355
2019-12-24,,2019,12,604823.873871518,82245
2019-12-24,(Other),2019,12,5434.62129252,1089
2019-12-24,Direct,2019,12,76367.991381768,12799
2019-12-24,Display,2019,12,426.283944022,92
2019-12-24,Organic Search,2019,12,121877.467394518,20946
2019-12-24,Paid Search,2019,12,34837.029205758,5846
2019-12-24,Referral,2019,12,13308.820849794,2221
2019-12-24,Social,2019,12,1752.954737394,345
2019-12-25,,2019,12,539952.377980166,75137
2019-12-25,(Other),2019,12,5440.065078694,1112
2019-12-25,Direct,2019,12,66855.86543148,11831
2019-12-25,Display,2019,12,643.613704398,125
2019-12-25,Organic Search,2019,12,119411.37994151,20790
2019-12-25,Paid Search,2019,12,37551.261424912,6469
2019-12-25,Referral,2019,12,12222.044735856,2181
2019-12-25,Social,2019,12,1334.254662824,246
2019-12-26,,2019,12,445919.429571576,61960
2019-12-26,(Other),2019,12,7970.322148768,1677
2019-12-26,Direct,2019,12,99304.445875074,17395
2019-12-26,Display,2019,12,833.009939204,182
2019-12-26,Organic Search,2019,12,222275.39939491,36876
2019-12-26,Paid Search,2019,12,57312.194727648,10393
2019-12-26,Referral,2019,12,21830.531391138,3991
2019-12-26,Social,2019,12,2571.251288042,503
2019-12-27,,2019,12,447789.962706234,62619
2019-12-27,(Other),2019,12,7634.777825746,1532
2019-12-27,Direct,2019,12,100829.15684756,17162
2019-12-27,Display,2019,12,866.417915622,183
2019-12-27,Organic Search,2019,12,208332.481421904,35007
2019-12-27,Paid Search,2019,12,53237.266762534,9730
2019-12-27,Referral,2019,12,21035.645264994,3828
2019-12-27,Social,2019,12,2311.938567624,457
2019-12-28,,2019,12,444898.340340978,61775
2019-12-28,(Other),2019,12,6487.46106586,1371
2019-12-28,Direct,2019,12,88671.801711478,15395
2019-12-28,Display,2019,12,725.277032414,140
2019-12-28,Organic Search,2019,12,176298.599290644,29949
2019-12-28,Paid Search,2019,12,49184.829914742,8824
2019-12-28,Referral,2019,12,16351.476150744,2942
2019-12-28,Social,2019,12,1875.21545484,365
2019-12-29,,2019,12,451356.228566032,62035
2019-12-29,(Other),2019,12,6658.207572296,1427
2019-12-29,Direct,2019,12,91846.622086728,16070
2019-12-29,Display,2019,12,989.302812658,216
2019-12-29,Organic Search,2019,12,176634.77200372,29850
2019-12-29,Paid Search,2019,12,49933.61052675,8780
2019-12-29,Referral,2019,12,15864.84353844,2864
2019-12-29,Social,2019,12,2124.669064576,406
2019-12-30,,2019,12,464675.836830352,63784
2019-12-30,(Other),2019,12,7911.35068933,1610
2019-12-30,Direct,2019,12,107213.899958974,18423
2019-12-30,Display,2019,12,839.247622258,176
2019-12-30,Organic Search,2019,12,237650.270614012,39026
2019-12-30,Paid Search,2019,12,43995.80632076,8373
2019-12-30,Referral,2019,12,22657.32423626,3923
2019-12-30,Social,2019,12,2641.626777612,471
2019-12-31,,2019,12,407815.423590674,57442
2019-12-31,(Other),2019,12,8185.58962548,1617
2019-12-31,Direct,2019,12,94081.407887038,16341
2019-12-31,Display,2019,12,431.92463273,99
2019-12-31,Organic Search,2019,12,204664.07153781,34261
2019-12-31,Paid Search,2019,12,27630.982551844,5471
2019-12-31,Referral,2019,12,21456.212898854,3705
2019-12-31,Social,2019,12,1920.202001568,369
2020-01-01,,2020,1,440941.297517756,60550
2020-01-01,(Other),2020,1,6748.200894306,1376
2020-01-01,Direct,2020,1,91786.179462068,15554
2020-01-01,Display,2020,1,586.445751464,113
2020-01-01,Organic Search,2020,1,175595.829243166,29697
2020-01-01,Paid Search,2020,1,33898.47891524,6290
2020-01-01,Referral,2020,1,18383.0366168,3058
2020-01-01,Social,2020,1,1830.215172062,372
2020-01-02,,2020,1,482347.318112206,64693
2020-01-02,(Other),2020,1,8921.659112758,1766
2020-01-02,Direct,2020,1,107124.646416746,18612
2020-01-02,Display,2020,1,761.50168121,160
2020-01-02,Organic Search,2020,1,243118.14673728,39343
2020-01-02,Paid Search,2020,1,51587.259062194,9433
2020-01-02,Referral,2020,1,26390.988189926,4376
2020-01-02,Social,2020,1,2854.503058398,582
2020-01-03,,2020,1,482674.039846312,65507
2020-01-03,(Other),2020,1,7595.42323804,1531
2020-01-03,Direct,2020,1,108732.41959033,18471
2020-01-03,Display,2020,1,638.487962584,132
2020-01-03,Organic Search,2020,1,228021.463407912,37287
2020-01-03,Paid Search,2020,1,52312.723802178,9512
2020-01-03,Referral,2020,1,23009.126535206,3800
2020-01-03,Social,2020,1,2197.325718594,440
2020-01-04,,2020,1,496025.779779598,66942
2020-01-04,(Other),2020,1,6923.287404698,1403
2020-01-04,Direct,2020,1,99953.816537878,17177
2020-01-04,Display,2020,1,810.038151562,173
2020-01-04,Organic Search,2020,1,200889.674688058,33894
2020-01-04,Paid Search,2020,1,47207.418641568,8782
2020-01-04,Referral,2020,1,15801.668381794,2815
2020-01-04,Social,2020,1,2333.623540322,447
2020-01-05,,2020,1,501808.213528976,66995
2020-01-05,(Other),2020,1,6409.549104186,1332
2020-01-05,Direct,2020,1,104360.607726106,18076
2020-01-05,Display,2020,1,1062.331218962,223
2020-01-05,Organic Search,2020,1,197259.860731954,33112
2020-01-05,Paid Search,2020,1,47356.489292994,8637
2020-01-05,Referral,2020,1,15774.315522878,2667
2020-01-05,Social,2020,1,2522.590625192,481
2020-01-06,,2020,1,502618.524753746,67025
2020-01-06,(Other),2020,1,7314.98181651,1511
2020-01-06,Direct,2020,1,120406.929789662,20648
2020-01-06,Display,2020,1,1002.369611204,218
2020-01-06,Organic Search,2020,1,257766.36825203,41008
2020-01-06,Paid Search,2020,1,52406.714710246,9760
2020-01-06,Referral,2020,1,24192.67744633,3907
2020-01-06,Social,2020,1,2465.804012122,498
2020-01-07,,2020,1,489326.16176494,66226
2020-01-07,(Other),2020,1,7578.076421524,1544
2020-01-07,Direct,2020,1,115388.791938436,19655
2020-01-07,Display,2020,1,1077.243902536,240
2020-01-07,Organic Search,2020,1,251337.836422504,40257
2020-01-07,Paid Search,2020,1,54826.140799366,10359
2020-01-07,Referral,2020,1,22634.853407564,3692
2020-01-07,Social,2020,1,2321.280976192,458
2020-01-08,,2020,1,482750.397162862,65234
2020-01-08,(Other),2020,1,8076.401216448,1618
2020-01-08,Direct,2020,1,118409.71031313,20681
2020-01-08,Display,2020,1,971.299912906,200
2020-01-08,Email,2020,1,11.281920024,3
2020-01-08,Organic Search,2020,1,246249.714852514,39476
2020-01-08,Paid Search,2020,1,52765.565847358,9883
2020-01-08,Referral,2020,1,21599.414621882,3575
2020-01-08,Social,2020,1,2183.287449392,451
2020-01-09,,2020,1,449335.522346886,62454
2020-01-09,(Other),2020,1,7110.90717238,1369
2020-01-09,Direct,2020,1,149586.923355512,26681
2020-01-09,Display,2020,1,1465.866903302,314
2020-01-09,Organic Search,2020,1,236523.393192978,38760
2020-01-09,Paid Search,2020,1,49417.30791939,9479
2020-01-09,Referral,2020,1,20772.70859197,3463
2020-01-09,Social,2020,1,2267.157073912,397
2020-01-10,,2020,1,445578.886725802,61972
2020-01-10,(Other),2020,1,7854.621882224,1556
2020-01-10,Direct,2020,1,111783.413238924,19958
2020-01-10,Display,2020,1,2669.05023453,576
2020-01-10,Organic Search,2020,1,213485.76565985,35233
2020-01-10,Paid Search,2020,1,46016.74446672,8648
2020-01-10,Referral,2020,1,17318.141341558,2908
2020-01-10,Social,2020,1,2043.336338952,404
2020-01-11,,2020,1,452984.810831066,63142
2020-01-11,(Other),2020,1,5668.847061626,1168
2020-01-11,Direct,2020,1,101314.624834448,18287
2020-01-11,Display,2020,1,2454.029158488,536
2020-01-11,Organic Search,2020,1,179688.634452866,30880
2020-01-11,Paid Search,2020,1,42904.48754329,8086
2020-01-11,Referral,2020,1,12646.030230932,2226
2020-01-11,Social,2020,1,1748.568628364,338
2020-01-12,,2020,1,469706.601870758,63806
2020-01-12,(Other),2020,1,7262.666046686,1454
2020-01-12,Direct,2020,1,115217.809714474,20648
2020-01-12,Display,2020,1,2999.758193332,632
2020-01-12,Organic Search,2020,1,185344.816485222,31558
2020-01-12,Paid Search,2020,1,47265.089460382,8644
2020-01-12,Referral,2020,1,13974.831231562,2579
2020-01-12,Social,2020,1,2612.223952316,533
2020-01-13,,2020,1,471587.116858464,64314
2020-01-13,(Other),2020,1,7241.114396998,1471
2020-01-13,Direct,2020,1,128614.36643021,22480
2020-01-13,Display,2020,1,2739.505715856,567
2020-01-13,Organic Search,2020,1,242994.032576824,39232
2020-01-13,Paid Search,2020,1,55944.25225952,10316
2020-01-13,Referral,2020,1,20817.712817518,3522
2020-01-13,Social,2020,1,2096.088276116,406
2020-01-14,,2020,1,444323.971179274,61769
2020-01-14,(Other),2020,1,7494.107553868,1518
2020-01-14,Direct,2020,1,123471.949728156,21316
2020-01-14,Display,2020,1,4081.118567372,851
2020-01-14,Organic Search,2020,1,240308.326216958,38797
2020-01-14,Paid Search,2020,1,50510.982394846,9488
2020-01-14,Referral,2020,1,21359.094077628,3485
2020-01-14,Social,2020,1,2474.916537976,498
2020-01-15,,2020,1,438231.2960787,59686
2020-01-15,(Other),2020,1,8095.828661072,1632
2020-01-15,Direct,2020,1,115422.337977846,20250
2020-01-15,Display,2020,1,5269.692712608,1140
2020-01-15,Organic Search,2020,1,223720.981223822,36886
2020-01-15,Paid Search,2020,1,48544.73845514,9299
2020-01-15,Referral,2020,1,18742.040661116,3208
2020-01-15,Social,2020,1,2193.034013924,437
2020-01-16,,2020,1,443871.270590414,60980
2020-01-16,(Other),2020,1,7269.488467606,1471
2020-01-16,Direct,2020,1,119347.476113618,20557
2020-01-16,Display,2020,1,10228.89318507,2088
2020-01-16,Email,2020,1,29.78113896,7
2020-01-16,Organic Search,2020,1,217003.51965355,35715
2020-01-16,Paid Search,2020,1,49348.528575686,9206
2020-01-16,Referral,2020,1,17938.037756948,2976
2020-01-16,Social,2020,1,2104.296449,419
2020-01-17,,2020,1,435737.509659786,59971
2020-01-17,(Other),2020,1,6962.598884152,1447
2020-01-17,Direct,2020,1,102334.638452486,18405
2020-01-17,Display,2020,1,11516.468011474,2391
2020-01-17,Email,2020,1,67.714575958,15
2020-01-17,Organic Search,2020,1,197693.05568877,33145
2020-01-17,Paid Search,2020,1,47524.278531298,8986
2020-01-17,Referral,2020,1,16027.67905229,2721
2020-01-17,Social,2020,1,1846.824342694,372
2020-01-18,,2020,1,447235.9139781,61774
2020-01-18,(Other),2020,1,5366.087601682,1095
2020-01-18,Direct,2020,1,94671.843729056,17063
2020-01-18,Display,2020,1,10284.312339456,2157
2020-01-18,Email,2020,1,90.0139092,17
2020-01-18,Organic Search,2020,1,172903.844823614,29219
2020-01-18,Paid Search,2020,1,41862.774675268,7780
2020-01-18,Referral,2020,1,12607.949061094,2217
2020-01-18,Social,2020,1,1651.063214906,341
2020-01-19,,2020,1,457528.280849162,62871
2020-01-19,(Other),2020,1,6365.993435308,1179
2020-01-19,Direct,2020,1,98108.10384856,17598
2020-01-19,Display,2020,1,10830.339701868,2262
2020-01-19,Email,2020,1,7.368284302,2
2020-01-19,Organic Search,2020,1,175089.69959741,29448
2020-01-19,Paid Search,2020,1,46808.4049762,8626
2020-01-19,Referral,2020,1,12487.245580188,2200
2020-01-19,Social,2020,1,5147.125263302,1214
2020-01-20,,2020,1,457223.78657973,62380
2020-01-20,(Other),2020,1,6218.6220383,1303
2020-01-20,Direct,2020,1,113572.37907766,20047
2020-01-20,Display,2020,1,8247.722943948,1747
2020-01-20,Email,2020,1,65.620319602,10
2020-01-20,Organic Search,2020,1,230273.292851404,37237
2020-01-20,Paid Search,2020,1,51834.911718536,9532
2020-01-20,Referral,2020,1,18342.789789256,3098
2020-01-20,Social,2020,1,2142.100685302,425
2020-01-21,,2020,1,434167.471378912,59408
2020-01-21,(Other),2020,1,6827.66820134,1351
2020-01-21,Direct,2020,1,121377.859754318,19986
2020-01-21,Display,2020,1,13815.764235452,2475
2020-01-21,Email,2020,1,15.1209993,4
2020-01-21,Organic Search,2020,1,228321.951537064,36094
2020-01-21,Paid Search,2020,1,48508.654657818,8879
2020-01-21,Referral,2020,1,19072.29367839,3191
2020-01-21,Social,2020,1,4061.37969078,909
2020-01-22,,2020,1,422609.397451858,56918
2020-01-22,(Other),2020,1,8666.44751026,1595
2020-01-22,Direct,2020,1,109558.320243338,17373
2020-01-22,Display,2020,1,13592.077541214,2466
2020-01-22,Email,2020,1,55.572635,9
2020-01-22,Organic Search,2020,1,223849.511357082,33806
2020-01-22,Paid Search,2020,1,48748.114900708,8512
2020-01-22,Referral,2020,1,18049.308479126,2748
2020-01-22,Social,2020,1,1904.747217212,335
2020-01-23,,2020,1,433736.250885752,58726
2020-01-23,(Other),2020,1,6068.529786522,1219
2020-01-23,Direct,2020,1,98778.598026368,17484
2020-01-23,Display,2020,1,11765.116323232,2411
2020-01-23,Email,2020,1,100.73488669,18
2020-01-23,Organic Search,2020,1,195325.202977532,32199
2020-01-23,Paid Search,2020,1,43098.799714834,8053
2020-01-23,Referral,2020,1,14248.33985143,2466
2020-01-23,Social,2020,1,1734.219166766,320
2020-01-24,,2020,1,404662.532875228,55087
2020-01-24,(Other),2020,1,5603.466258726,1133
2020-01-24,Direct,2020,1,83213.91985777,15287
2020-01-24,Display,2020,1,9853.376916868,2032
2020-01-24,Email,2020,1,22.46915274,6
2020-01-24,Organic Search,2020,1,157428.651558524,26950
2020-01-24,Paid Search,2020,1,38304.309531482,6971
2020-01-24,Referral,2020,1,11750.397967402,2038
2020-01-24,Social,2020,1,1529.240875212,309
2020-01-25,,2020,1,369327.84646206,50662
2020-01-25,(Other),2020,1,4462.791083876,916
2020-01-25,Direct,2020,1,70536.377039242,12734
2020-01-25,Display,2020,1,7803.428852056,1565
2020-01-25,Email,2020,1,18.305679904,4
2020-01-25,Organic Search,2020,1,122865.366048264,21423
2020-01-25,Paid Search,2020,1,32471.035812196,5709
2020-01-25,Referral,2020,1,8864.34318073,1559
2020-01-25,Social,2020,1,1437.481132106,270
2020-01-26,,2020,1,398316.39164736,53757
2020-01-26,(Other),2020,1,5030.85251349,1022
2020-01-26,Direct,2020,1,68526.302654132,12927
2020-01-26,Display,2020,1,8734.92651315,1760
2020-01-26,Email,2020,1,7.381856558,2
2020-01-26,Organic Search,2020,1,130258.311594896,22531
2020-01-26,Paid Search,2020,1,36385.861288102,6516
2020-01-26,Referral,2020,1,7410.183770252,1364
2020-01-26,Social,2020,1,1347.592162546,260
2020-01-27,,2020,1,439950.83239118,59277
2020-01-27,(Other),2020,1,5352.805547048,1082
2020-01-27,Direct,2020,1,89434.641903862,16269
2020-01-27,Display,2020,1,9412.245495554,1964
2020-01-27,Email,2020,1,18.459210974,4
2020-01-27,Organic Search,2020,1,159149.905559738,26977
2020-01-27,Paid Search,2020,1,44306.852115412,7807
2020-01-27,Referral,2020,1,11387.662949018,1950
2020-01-27,Social,2020,1,3225.473877288,700
2020-01-28,,2020,1,318921.229157878,44550
2020-01-28,(Other),2020,1,8952.981795516,1684
2020-01-28,Direct,2020,1,117517.120211414,19542
2020-01-28,Display,2020,1,11292.185819298,2181
2020-01-28,Email,2020,1,11.16792711,3
2020-01-28,Organic Search,2020,1,242780.593889528,36747
2020-01-28,Paid Search,2020,1,56351.68936105,9608
2020-01-28,Referral,2020,1,18400.640123296,2872
2020-01-28,Social,2020,1,2339.297329674,396
2020-01-29,,2020,1,506342.494539732,66593
2020-01-29,(Other),2020,1,9838.819773234,2101
2020-01-29,Direct,2020,1,111446.528913792,20025
2020-01-29,Display,2020,1,9025.98305632,1827
2020-01-29,Email,2020,1,105.95977696,21
2020-01-29,Organic Search,2020,1,234408.921662606,37149
2020-01-29,Paid Search,2020,1,53171.550244334,9506
2020-01-29,Referral,2020,1,17804.174780842,2903
2020-01-29,Social,2020,1,2180.345391056,384
2020-01-30,,2020,1,489838.276902666,65261
2020-01-30,(Other),2020,1,10574.817323592,2081
2020-01-30,Direct,2020,1,110181.78441225,19631
2020-01-30,Display,2020,1,8573.918364774,1838
2020-01-30,Email,2020,1,18.536211412,5
2020-01-30,Organic Search,2020,1,229501.295642044,36930
2020-01-30,Paid Search,2020,1,52701.46373833,9630
2020-01-30,Referral,2020,1,18023.288802574,2851
2020-01-30,Social,2020,1,2165.14830568,426
2020-01-31,,2020,1,465154.203702904,63497
2020-01-31,(Other),2020,1,11751.386274304,2397
2020-01-31,Direct,2020,1,105734.48610652,18831
2020-01-31,Display,2020,1,7139.200263412,1455
2020-01-31,Email,2020,1,22.823541064,5
2020-01-31,Organic Search,2020,1,211973.970639682,34724
2020-01-31,Paid Search,2020,1,46030.2338354,8346
2020-01-31,Referral,2020,1,15651.406875762,2538
2020-01-31,Social,2020,1,2737.669126204,579
2020-02-01,,2020,2,479759.548149344,65044
2020-02-01,(Other),2020,2,9991.333905652,2003
2020-02-01,Direct,2020,2,98623.059826178,17972
2020-02-01,Display,2020,2,5951.530326012,1213
2020-02-01,Email,2020,2,52.57785282,6
2020-02-01,Organic Search,2020,2,182639.28186193,30784
2020-02-01,Paid Search,2020,2,42075.304933096,7709
2020-02-01,Referral,2020,2,12952.0993392,2184
2020-02-01,Social,2020,2,2274.977168244,446
2020-02-02,,2020,2,468464.077746832,63633
2020-02-02,(Other),2020,2,12037.28987229,2440
2020-02-02,Direct,2020,2,91188.714293934,16894
2020-02-02,Display,2020,2,5190.287463136,1071
2020-02-02,Email,2020,2,18.61321185,2
2020-02-02,Organic Search,2020,2,180232.30036602,29987
2020-02-02,Paid Search,2020,2,43383.78531384,7881
2020-02-02,Referral,2020,2,12634.94001282,2201
2020-02-02,Social,2020,2,4578.205537074,1008
2020-02-03,,2020,2,491865.852724142,65645
2020-02-03,(Other),2020,2,15785.592064282,3245
2020-02-03,Direct,2020,2,116163.11443578,20470
2020-02-03,Display,2020,2,7357.741659872,1531
2020-02-03,Email,2020,2,22.392629012,5
2020-02-03,Organic Search,2020,2,244964.197066662,38917
2020-02-03,Paid Search,2020,2,54344.15609978,9799
2020-02-03,Referral,2020,2,20224.428060446,3115
2020-02-03,Social,2020,2,3421.703854368,672
2020-02-04,,2020,2,476712.404997974,64212
2020-02-04,(Other),2020,2,18134.520455754,3787
2020-02-04,Direct,2020,2,122626.89190474,21262
2020-02-04,Display,2020,2,6550.068940728,1396
2020-02-04,Email,2020,2,313.39514737,64
2020-02-04,Organic Search,2020,2,239317.004442204,38150
2020-02-04,Paid Search,2020,2,55485.963520294,9989
2020-02-04,Referral,2020,2,19875.582471414,3226
2020-02-04,Social,2020,2,2146.730338792,395
