date,region,year,month,sumOfLeads
2020-08-22,Labuan,2020,8,337.299158803
2020-08-22,Melaka,2020,8,25259.707461606
2020-08-22,N. Sembilan,2020,8,28280.192458404
2020-08-22,Pahang,2020,8,20580.968997044
2020-08-22,Penang,2020,8,58132.966445915
2020-08-22,Perak,2020,8,33432.440352931
2020-08-22,Perlis,2020,8,2643.945163915
2020-08-22,Putrajaya,2020,8,4146.346597088
2020-08-22,Sabah,2020,8,37547.60725737
2020-08-22,Sarawak,2020,8,16537.147320127
2020-08-22,Selangor,2020,8,243835.521276535
2020-08-22,Terengganu,2020,8,22641.52521563
2020-08-23,,2020,8,18
2020-08-23,Johor,2020,8,77760.398185794
2020-08-23,Kedah,2020,8,41951.828892497
2020-08-23,Kelantan,2020,8,39302.40168395
2020-08-23,Kuala Lumpur,2020,8,144523.454522885
2020-08-23,Labuan,2020,8,498.556650355
2020-08-23,Melaka,2020,8,26024.50558622
2020-08-23,N. Sembilan,2020,8,30537.938886071
2020-08-23,Pahang,2020,8,22097.947648054
2020-08-23,Penang,2020,8,61938.691136243
2020-08-23,Perak,2020,8,34533.704858419
2020-08-23,Perlis,2020,8,2741.692121607
2020-08-23,Putrajaya,2020,8,5058.256044712
2020-08-23,Sabah,2020,8,38856.479917148
2020-08-23,Sarawak,2020,8,16238.30268529
2020-08-23,Selangor,2020,8,256448.248666801
2020-08-23,Terengganu,2020,8,22849.936260274
2020-08-24,,2020,8,32
2020-08-24,Johor,2020,8,81403.613893948
2020-08-24,Kedah,2020,8,40759.568245271
2020-08-24,Kelantan,2020,8,43153.849412552
2020-08-24,Kuala Lumpur,2020,8,167884.88554292
2020-08-24,Labuan,2020,8,470.440858636
2020-08-24,Melaka,2020,8,27572.144241386
2020-08-24,N. Sembilan,2020,8,34949.836997548
2020-08-24,Pahang,2020,8,23725.684907484
2020-08-24,Penang,2020,8,76228.564159174
2020-08-24,Perak,2020,8,37027.808319179
2020-08-24,Perlis,2020,8,3369.089246846
2020-08-24,Putrajaya,2020,8,5366.448284591
2020-08-24,Sabah,2020,8,43943.459181873
2020-08-24,Sarawak,2020,8,18120.606163376
2020-08-24,Selangor,2020,8,296607.339212389
2020-08-24,Terengganu,2020,8,25681.9462746
2020-08-25,,2020,8,22
2020-08-25,Johor,2020,8,84290.746851075
2020-08-25,Kedah,2020,8,34967.889268462
2020-08-25,Kelantan,2020,8,39615.365301958
2020-08-25,Kuala Lumpur,2020,8,163019.335658796
2020-08-25,Labuan,2020,8,393.624653493
2020-08-25,Melaka,2020,8,26277.99806796
2020-08-25,N. Sembilan,2020,8,34347.819204803
2020-08-25,Pahang,2020,8,23140.283113099
2020-08-25,Penang,2020,8,73936.91862703
2020-08-25,Perak,2020,8,36229.308569572
2020-08-25,Perlis,2020,8,3218.113305787
2020-08-25,Putrajaya,2020,8,4048.079799407
2020-08-25,Sabah,2020,8,42949.974615339
2020-08-25,Sarawak,2020,8,17761.563037773
2020-08-25,Selangor,2020,8,288925.14906582
2020-08-25,Terengganu,2020,8,24294.350940061
2020-08-26,,2020,8,16
2020-08-26,Johor,2020,8,84425.469746011
2020-08-26,Kedah,2020,8,39156.247826006
2020-08-26,Kelantan,2020,8,40131.430181449
2020-08-26,Kuala Lumpur,2020,8,160358.069244998
2020-08-26,Labuan,2020,8,448.813966345
2020-08-26,Melaka,2020,8,27554.259089535
2020-08-26,N. Sembilan,2020,8,34591.912916787
2020-08-26,Pahang,2020,8,25353.520029143
2020-08-26,Penang,2020,8,71543.468732693
2020-08-26,Perak,2020,8,34876.882760081
2020-08-26,Perlis,2020,8,3211.295422546
2020-08-26,Putrajaya,2020,8,5127.289942328
2020-08-26,Sabah,2020,8,42413.419069397
2020-08-26,Sarawak,2020,8,16820.738533918
2020-08-26,Selangor,2020,8,287171.505770723
2020-08-26,Terengganu,2020,8,24152.842405561
2020-08-27,,2020,8,34
2020-08-27,Johor,2020,8,80825.262214605
2020-08-27,Kedah,2020,8,34711.567155154
2020-08-27,Kelantan,2020,8,38742.592075665
2020-08-27,Kuala Lumpur,2020,8,154854.707495406
2020-08-27,Labuan,2020,8,441.806753622
2020-08-27,Melaka,2020,8,26256.220298763
2020-08-27,N. Sembilan,2020,8,32512.94995213
2020-08-27,Pahang,2020,8,24405.247013655
2020-08-27,Penang,2020,8,69731.940651246
2020-08-27,Perak,2020,8,34833.622011534
2020-08-27,Perlis,2020,8,3583.030720905
2020-08-27,Putrajaya,2020,8,4562.720358026
2020-08-27,Sabah,2020,8,42733.06785713
2020-08-27,Sarawak,2020,8,16521.5870078
2020-08-27,Selangor,2020,8,274858.222917954
2020-08-27,Terengganu,2020,8,23617.608008779
2020-08-28,,2020,8,16
2020-08-28,Johor,2020,8,72265.767143678
2020-08-28,Kedah,2020,8,31743.855218671
2020-08-28,Kelantan,2020,8,35002.826936655
2020-08-28,Kuala Lumpur,2020,8,134630.426680518
2020-08-28,Labuan,2020,8,285.147133101
2020-08-28,Melaka,2020,8,23728.981447439
2020-08-28,N. Sembilan,2020,8,29402.022447035
2020-08-28,Pahang,2020,8,21132.136942694
2020-08-28,Penang,2020,8,63625.937556926
2020-08-28,Perak,2020,8,31552.5168695
2020-08-28,Perlis,2020,8,3139.125957512
2020-08-28,Putrajaya,2020,8,3948.128442977
2020-08-28,Sabah,2020,8,35681.959275657
2020-08-28,Sarawak,2020,8,14355.178254686
2020-08-28,Selangor,2020,8,241906.520453839
2020-08-28,Terengganu,2020,8,21842.800019889
2020-08-29,,2020,8,24
2020-08-29,Johor,2020,8,74825.602532132
2020-08-29,Kedah,2020,8,34050.195847267
2020-08-29,Kelantan,2020,8,38620.110641995
2020-08-29,Kuala Lumpur,2020,8,125875.303581667
2020-08-29,Labuan,2020,8,450.359249361
2020-08-29,Melaka,2020,8,23451.360974279
2020-08-29,N. Sembilan,2020,8,27149.676154512
2020-08-29,Pahang,2020,8,21963.83603251
2020-08-29,Penang,2020,8,57671.120998407
2020-08-29,Perak,2020,8,32420.675678324
2020-08-29,Perlis,2020,8,2919.520449236
2020-08-29,Putrajaya,2020,8,4297.993860317
2020-08-29,Sabah,2020,8,36725.813240586
2020-08-29,Sarawak,2020,8,15691.882628026
2020-08-29,Selangor,2020,8,227175.384253442
2020-08-29,Terengganu,2020,8,24488.371575699
2020-08-30,,2020,8,46
2020-08-30,Johor,2020,8,75590.317526024
2020-08-30,Kedah,2020,8,34586.503296853
2020-08-30,Kelantan,2020,8,39537.894060211
2020-08-30,Kuala Lumpur,2020,8,124700.565015023
2020-08-30,Labuan,2020,8,312.821943664
2020-08-30,Melaka,2020,8,23527.870592004
2020-08-30,N. Sembilan,2020,8,28740.402300315
2020-08-30,Pahang,2020,8,21078.508351856
2020-08-30,Penang,2020,8,56563.979007076
2020-08-30,Perak,2020,8,34891.808808289
2020-08-30,Perlis,2020,8,3135.495245607
2020-08-30,Putrajaya,2020,8,4249.423526544
2020-08-30,Sabah,2020,8,35296.831641869
2020-08-30,Sarawak,2020,8,14942.979116702
2020-08-30,Selangor,2020,8,221280.274196382
2020-08-30,Terengganu,2020,8,24429.20779001
2020-08-31,,2020,8,26
2020-08-31,Johor,2020,8,75917.981071403
2020-08-31,Kedah,2020,8,34355.678704652
2020-08-31,Kelantan,2020,8,38663.261512747
2020-08-31,Kuala Lumpur,2020,8,134518.637263498
2020-08-31,Labuan,2020,8,576.539836724
2020-08-31,Melaka,2020,8,25082.409225907
2020-08-31,N. Sembilan,2020,8,29533.930719717
2020-08-31,Pahang,2020,8,19521.844243545
2020-08-31,Penang,2020,8,60822.406414124
2020-08-31,Perak,2020,8,36734.691927671
2020-08-31,Perlis,2020,8,3636.436383079
2020-08-31,Putrajaya,2020,8,5154.867659283
2020-08-31,Sabah,2020,8,39442.584282963
2020-08-31,Sarawak,2020,8,16402.767076975
2020-08-31,Selangor,2020,8,238938.044376304
2020-08-31,Terengganu,2020,8,23595.482875757
2020-09-01,,2020,9,32
2020-09-01,Johor,2020,9,87089.065672004
2020-09-01,Kedah,2020,9,37635.860751457
2020-09-01,Kelantan,2020,9,41459.108880502
2020-09-01,Kuala Lumpur,2020,9,160375.783843985
2020-09-01,Labuan,2020,9,478.187064925
2020-09-01,Melaka,2020,9,26950.508657276
2020-09-01,N. Sembilan,2020,9,36357.402148298
2020-09-01,Pahang,2020,9,22920.114845048
2020-09-01,Penang,2020,9,75439.662564965
2020-09-01,Perak,2020,9,37243.073758013
2020-09-01,Perlis,2020,9,3262.554095257
2020-09-01,Putrajaya,2020,9,5314.587548788
2020-09-01,Sabah,2020,9,42613.237600722
2020-09-01,Sarawak,2020,9,16655.793241841
2020-09-01,Selangor,2020,9,297278.922636141
2020-09-01,Terengganu,2020,9,24968.666117999
2020-09-02,,2020,9,42
2020-09-02,Johor,2020,9,86392.683645879
2020-09-02,Kedah,2020,9,37243.089894197
2020-09-02,Kelantan,2020,9,40897.965590836
2020-09-02,Kuala Lumpur,2020,9,164343.868235114
2020-09-02,Labuan,2020,9,567.321364574
2020-09-02,Melaka,2020,9,28026.841910232
2020-09-02,N. Sembilan,2020,9,33167.877514049
2020-09-02,Pahang,2020,9,21929.992836846
2020-09-02,Penang,2020,9,72218.806503664
2020-09-02,Perak,2020,9,35897.805236206
2020-09-02,Perlis,2020,9,2865.408532963
2020-09-02,Putrajaya,2020,9,5231.4327447
2020-09-02,Sabah,2020,9,42942.414111701
2020-09-02,Sarawak,2020,9,16892.393705045
2020-09-02,Selangor,2020,9,298026.249596728
2020-09-02,Terengganu,2020,9,24921.223177643
2020-09-03,,2020,9,30
2020-09-03,Johor,2020,9,84757.71651278
2020-09-03,Kedah,2020,9,36426.201081776
2020-09-03,Kelantan,2020,9,39858.283619212
2020-09-03,Kuala Lumpur,2020,9,160978.22675982
2020-09-03,Labuan,2020,9,542.655435357
2020-09-03,Melaka,2020,9,27070.77467552
2020-09-03,N. Sembilan,2020,9,31351.941840801
2020-09-03,Pahang,2020,9,21151.600265498
2020-09-03,Penang,2020,9,73404.676392171
2020-09-03,Perak,2020,9,35459.113759649
2020-09-03,Perlis,2020,9,3120.951360039
2020-09-03,Putrajaya,2020,9,5131.527113968
2020-09-03,Sabah,2020,9,40640.416224037
2020-09-03,Sarawak,2020,9,15919.713543166
2020-09-03,Selangor,2020,9,291036.86221534
2020-09-03,Terengganu,2020,9,23284.530674455
2020-09-04,,2020,9,20
2020-09-04,Johor,2020,9,82426.532087902
2020-09-04,Kedah,2020,9,36400.839262977
2020-09-04,Kelantan,2020,9,38678.755276024
2020-09-04,Kuala Lumpur,2020,9,142272.912986143
2020-09-04,Labuan,2020,9,484.874350698
2020-09-04,Melaka,2020,9,26362.524579417
2020-09-04,N. Sembilan,2020,9,30160.516631426
2020-09-04,Pahang,2020,9,20617.512022969
2020-09-04,Penang,2020,9,69202.40264263
2020-09-04,Perak,2020,9,33708.970106988
2020-09-04,Perlis,2020,9,2979.600480805
2020-09-04,Putrajaya,2020,9,4968.974431776
2020-09-04,Sabah,2020,9,39367.542030784
2020-09-04,Sarawak,2020,9,15191.317040223
2020-09-04,Selangor,2020,9,254197.12547482
2020-09-04,Terengganu,2020,9,20834.96060994
2020-09-05,,2020,9,28
2020-09-05,Johor,2020,9,80715.575017394
2020-09-05,Kedah,2020,9,35907.727425258
2020-09-05,Kelantan,2020,9,39171.845336035
2020-09-05,Kuala Lumpur,2020,9,131346.690231442
2020-09-05,Labuan,2020,9,373.280435557
2020-09-05,Melaka,2020,9,25292.676257676
2020-09-05,N. Sembilan,2020,9,29973.943783817
2020-09-05,Pahang,2020,9,21115.438868125
2020-09-05,Penang,2020,9,61886.893580193
2020-09-05,Perak,2020,9,31611.941718633
2020-09-05,Perlis,2020,9,2734.760163723
2020-09-05,Putrajaya,2020,9,4772.098312113
2020-09-05,Sabah,2020,9,37463.664398838
2020-09-05,Sarawak,2020,9,15028.593212773
2020-09-05,Selangor,2020,9,230445.196948731
2020-09-05,Terengganu,2020,9,21479.825754741
2020-09-06,,2020,9,34
2020-09-06,Johor,2020,9,84352.354181322
2020-09-06,Kedah,2020,9,38709.551663715
2020-09-06,Kelantan,2020,9,40313.433028945
2020-09-06,Kuala Lumpur,2020,9,140659.990435387
2020-09-06,Labuan,2020,9,506.480536792
2020-09-06,Melaka,2020,9,24586.849225691
2020-09-06,N. Sembilan,2020,9,31078.511359673
2020-09-06,Pahang,2020,9,25454.622603445
2020-09-06,Penang,2020,9,66248.05114626
2020-09-06,Perak,2020,9,34364.548912038
2020-09-06,Perlis,2020,9,2981.249508893
2020-09-06,Putrajaya,2020,9,4277.264874425
2020-09-06,Sabah,2020,9,39145.627024208
2020-09-06,Sarawak,2020,9,15119.766981653
2020-09-06,Selangor,2020,9,241648.707208724
2020-09-06,Terengganu,2020,9,24601.466805501
2020-09-07,,2020,9,46
2020-09-07,Johor,2020,9,87367.380666594
2020-09-07,Kedah,2020,9,40120.048302168
2020-09-07,Kelantan,2020,9,39910.895492772
2020-09-07,Kuala Lumpur,2020,9,166267.682698139
2020-09-07,Labuan,2020,9,437.07692511
2020-09-07,Melaka,2020,9,27615.826577987
2020-09-07,N. Sembilan,2020,9,33811.010140478
2020-09-07,Pahang,2020,9,25061.994186194
2020-09-07,Penang,2020,9,79093.59101674
2020-09-07,Perak,2020,9,35890.456803622
2020-09-07,Perlis,2020,9,3104.710639755
2020-09-07,Putrajaya,2020,9,4433.538233219
2020-09-07,Sabah,2020,9,41571.178575643
2020-09-07,Sarawak,2020,9,15485.340414298
2020-09-07,Selangor,2020,9,291941.427992564
2020-09-07,Terengganu,2020,9,24190.582148356
2020-09-08,,2020,9,18
2020-09-08,Johor,2020,9,85507.475067087
2020-09-08,Kedah,2020,9,36598.394606127
2020-09-08,Kelantan,2020,9,38881.562356856
2020-09-08,Kuala Lumpur,2020,9,158954.855224833
2020-09-08,Labuan,2020,9,335.305352194
2020-09-08,Melaka,2020,9,25944.608205522
2020-09-08,N. Sembilan,2020,9,31213.705106113
2020-09-08,Pahang,2020,9,21762.124391887
2020-09-08,Penang,2020,9,72054.901134361
2020-09-08,Perak,2020,9,36059.352316355
2020-09-08,Perlis,2020,9,2930.890312814
2020-09-08,Putrajaya,2020,9,4220.162826847
2020-09-08,Sabah,2020,9,41258.441959784
2020-09-08,Sarawak,2020,9,16067.561291104
2020-09-08,Selangor,2020,9,293261.688507546
2020-09-08,Terengganu,2020,9,21476.389392046
2020-09-09,,2020,9,26
2020-09-09,Johor,2020,9,82048.068296345
2020-09-09,Kedah,2020,9,34987.946341826
2020-09-09,Kelantan,2020,9,38802.226715148
2020-09-09,Kuala Lumpur,2020,9,157805.506805386
2020-09-09,Labuan,2020,9,424.117393059
2020-09-09,Melaka,2020,9,25928.126070023
2020-09-09,N. Sembilan,2020,9,31789.166021493
2020-09-09,Pahang,2020,9,22016.873846164
2020-09-09,Penang,2020,9,70427.526303796
2020-09-09,Perak,2020,9,36890.089348485
2020-09-09,Perlis,2020,9,2660.660080162
2020-09-09,Putrajaya,2020,9,4579.416994388
2020-09-09,Sabah,2020,9,40583.112551921
2020-09-09,Sarawak,2020,9,14876.813437803
2020-09-09,Selangor,2020,9,283044.058993019
2020-09-09,Terengganu,2020,9,22208.034518441
2020-09-10,,2020,9,44
2020-09-10,Johor,2020,9,79178.285536496
2020-09-10,Kedah,2020,9,31755.74665944
2020-09-10,Kelantan,2020,9,38409.948198805
2020-09-10,Kuala Lumpur,2020,9,146960.520379269
2020-09-10,Labuan,2020,9,316.237972961
2020-09-10,Melaka,2020,9,25414.499638573
2020-09-10,N. Sembilan,2020,9,31716.683321522
2020-09-10,Pahang,2020,9,20593.302648192
2020-09-10,Penang,2020,9,70052.406714936
2020-09-10,Perak,2020,9,34265.682841596
2020-09-10,Perlis,2020,9,2883.317857137
2020-09-10,Putrajaya,2020,9,4543.384016638
2020-09-10,Sabah,2020,9,38352.493590084
2020-09-10,Sarawak,2020,9,15786.784668976
2020-09-10,Selangor,2020,9,264099.775815612
2020-09-10,Terengganu,2020,9,20943.928638613
2020-09-11,,2020,9,30
2020-09-11,Johor,2020,9,75533.430489168
2020-09-11,Kedah,2020,9,30284.365132768
2020-09-11,Kelantan,2020,9,37330.264980572
2020-09-11,Kuala Lumpur,2020,9,138985.51962147
2020-09-11,Labuan,2020,9,437.351891847
2020-09-11,Melaka,2020,9,23184.771417053
2020-09-11,N. Sembilan,2020,9,27999.639368731
2020-09-11,Pahang,2020,9,18566.961337672
2020-09-11,Penang,2020,9,67060.288804095
2020-09-11,Perak,2020,9,31544.812219796
2020-09-11,Perlis,2020,9,3055.645101182
2020-09-11,Putrajaya,2020,9,3706.820504466
2020-09-11,Sabah,2020,9,38121.469959789
2020-09-11,Sarawak,2020,9,14845.330210844
2020-09-11,Selangor,2020,9,241794.59771335
2020-09-11,Terengganu,2020,9,20751.155229823
2020-09-12,,2020,9,28
2020-09-12,Johor,2020,9,73319.230040711
2020-09-12,Kedah,2020,9,30758.332750525
2020-09-12,Kelantan,2020,9,37835.417741789
2020-09-12,Kuala Lumpur,2020,9,128335.787093487
2020-09-12,Labuan,2020,9,478.231858757
2020-09-12,Melaka,2020,9,22499.998596466
2020-09-12,N. Sembilan,2020,9,26748.970514666
2020-09-12,Pahang,2020,9,20646.75435657
2020-09-12,Penang,2020,9,60445.52848188
2020-09-12,Perak,2020,9,31110.075776308
2020-09-12,Perlis,2020,9,2740.234675226
2020-09-12,Putrajaya,2020,9,3828.629693157
2020-09-12,Sabah,2020,9,36024.07705848
2020-09-12,Sarawak,2020,9,14296.734681819
2020-09-12,Selangor,2020,9,227938.684908836
2020-09-12,Terengganu,2020,9,21466.221878401
2020-09-13,,2020,9,36
2020-09-13,Johor,2020,9,76862.869607691
2020-09-13,Kedah,2020,9,30747.036240859
2020-09-13,Kelantan,2020,9,37112.060485233
2020-09-13,Kuala Lumpur,2020,9,130304.86048666
2020-09-13,Labuan,2020,9,355.914754202
2020-09-13,Melaka,2020,9,23940.033532798
2020-09-13,N. Sembilan,2020,9,30064.656135432
2020-09-13,Pahang,2020,9,19960.189997555
2020-09-13,Penang,2020,9,61093.528986096
2020-09-13,Perak,2020,9,32398.260661722
2020-09-13,Perlis,2020,9,2530.466072077
2020-09-13,Putrajaya,2020,9,3710.984771507
2020-09-13,Sabah,2020,9,33970.895969128
2020-09-13,Sarawak,2020,9,14766.597863143
2020-09-13,Selangor,2020,9,231129.537290485
2020-09-13,Terengganu,2020,9,21978.143980219
2020-09-14,,2020,9,74
2020-09-14,Johor,2020,9,83464.597182565
2020-09-14,Kedah,2020,9,30764.28020114
2020-09-14,Kelantan,2020,9,38079.047611062
2020-09-14,Kuala Lumpur,2020,9,151850.696720946
2020-09-14,Labuan,2020,9,256.848217835
2020-09-14,Melaka,2020,9,25758.214704314
2020-09-14,N. Sembilan,2020,9,32019.711486882
2020-09-14,Pahang,2020,9,21234.817938947
2020-09-14,Penang,2020,9,75430.328169166
2020-09-14,Perak,2020,9,34698.313058787
2020-09-14,Perlis,2020,9,3778.943918615
2020-09-14,Putrajaya,2020,9,5248.026489663
2020-09-14,Sabah,2020,9,38698.465254391
2020-09-14,Sarawak,2020,9,15295.871107802
2020-09-14,Selangor,2020,9,282646.817115037
2020-09-14,Terengganu,2020,9,22811.534516757
2020-09-15,,2020,9,28
2020-09-15,Johor,2020,9,75851.249101254
2020-09-15,Kedah,2020,9,31032.606652356
2020-09-15,Kelantan,2020,9,36241.571451592
2020-09-15,Kuala Lumpur,2020,9,143163.217297834
2020-09-15,Labuan,2020,9,373.688932574
2020-09-15,Melaka,2020,9,24669.448291918
2020-09-15,N. Sembilan,2020,9,28088.255473782
2020-09-15,Pahang,2020,9,18835.933730165
2020-09-15,Penang,2020,9,70363.357824913
2020-09-15,Perak,2020,9,35442.209948543
2020-09-15,Perlis,2020,9,2615.975479766
2020-09-15,Putrajaya,2020,9,4453.715993292
2020-09-15,Sabah,2020,9,35214.370839074
2020-09-15,Sarawak,2020,9,14267.653237943
2020-09-15,Selangor,2020,9,256420.14515843
2020-09-15,Terengganu,2020,9,20577.869849146
2020-09-16,,2020,9,22
2020-09-16,Johor,2020,9,75153.719430703
2020-09-16,Kedah,2020,9,30752.794301473
2020-09-16,Kelantan,2020,9,36424.698942546
2020-09-16,Kuala Lumpur,2020,9,133227.736011962
2020-09-16,Labuan,2020,9,501.652831178
2020-09-16,Melaka,2020,9,24138.11599248
2020-09-16,N. Sembilan,2020,9,29153.561776956
2020-09-16,Pahang,2020,9,20443.141407433
2020-09-16,Penang,2020,9,58427.129448398
2020-09-16,Perak,2020,9,35009.180444221
2020-09-16,Perlis,2020,9,2506.433637482
2020-09-16,Putrajaya,2020,9,4200.312670466
2020-09-16,Sabah,2020,9,34054.202206568
2020-09-16,Sarawak,2020,9,13314.045516242
2020-09-16,Selangor,2020,9,245492.255445516
2020-09-16,Terengganu,2020,9,20803.069462717
2020-09-17,,2020,9,34
2020-09-17,Johor,2020,9,80757.419036277
2020-09-17,Kedah,2020,9,31823.014489248
2020-09-17,Kelantan,2020,9,36178.99323093
2020-09-17,Kuala Lumpur,2020,9,149296.020434637
2020-09-17,Labuan,2020,9,504.211042207
2020-09-17,Melaka,2020,9,25807.846250753
2020-09-17,N. Sembilan,2020,9,32574.863700327
2020-09-17,Pahang,2020,9,20340.779826906
2020-09-17,Penang,2020,9,67049.26832728
2020-09-17,Perak,2020,9,34521.46582045
2020-09-17,Perlis,2020,9,2528.761459747
2020-09-17,Putrajaya,2020,9,4781.783839076
2020-09-17,Sabah,2020,9,36505.196733498
2020-09-17,Sarawak,2020,9,14003.026282563
2020-09-17,Selangor,2020,9,267525.599579392
2020-09-17,Terengganu,2020,9,19566.749897306
2020-09-18,,2020,9,22
2020-09-18,Johor,2020,9,77380.404698704
2020-09-18,Kedah,2020,9,32553.456493338
2020-09-18,Kelantan,2020,9,35629.438519396
2020-09-18,Kuala Lumpur,2020,9,140939.649266939
2020-09-18,Labuan,2020,9,502.888051007
2020-09-18,Melaka,2020,9,24406.078043084
2020-09-18,N. Sembilan,2020,9,28824.022160495
2020-09-18,Pahang,2020,9,20265.640417201
2020-09-18,Penang,2020,9,65305.38255723
2020-09-18,Perak,2020,9,32004.018858082
2020-09-18,Perlis,2020,9,4780.205937364
2020-09-18,Putrajaya,2020,9,4228.097941723
2020-09-18,Sabah,2020,9,34336.302673453
2020-09-18,Sarawak,2020,9,14123.247716572
2020-09-18,Selangor,2020,9,249777.925646972
2020-09-18,Terengganu,2020,9,19986.100622784
2020-09-19,,2020,9,22
2020-09-19,Johor,2020,9,68969.355339101
2020-09-19,Kedah,2020,9,31811.661688739
2020-09-19,Kelantan,2020,9,34884.554911662
2020-09-19,Kuala Lumpur,2020,9,127241.289229466
2020-09-19,Labuan,2020,9,508.504338851
2020-09-19,Melaka,2020,9,22556.700197577
2020-09-19,N. Sembilan,2020,9,26075.117524119
2020-09-19,Pahang,2020,9,20072.364866
2020-09-19,Penang,2020,9,57215.911352608
2020-09-19,Perak,2020,9,32865.575353735
2020-09-19,Perlis,2020,9,4684.222671425
2020-09-19,Putrajaya,2020,9,3927.276977026
2020-09-19,Sabah,2020,9,33244.878515661
2020-09-19,Sarawak,2020,9,13886.257540881
2020-09-19,Selangor,2020,9,231536.589289021
2020-09-19,Terengganu,2020,9,20035.589560363
2020-09-20,,2020,9,26
2020-09-20,Johor,2020,9,74001.53210725
2020-09-20,Kedah,2020,9,32610.76839307
2020-09-20,Kelantan,2020,9,38328.726587817
2020-09-20,Kuala Lumpur,2020,9,131988.834522273
2020-09-20,Labuan,2020,9,641.436799204
2020-09-20,Melaka,2020,9,23222.59328726
2020-09-20,N. Sembilan,2020,9,27825.718980696
2020-09-20,Pahang,2020,9,22604.744040748
2020-09-20,Penang,2020,9,57704.13479453
2020-09-20,Perak,2020,9,32277.852021378
2020-09-20,Perlis,2020,9,4472.042793508
2020-09-20,Putrajaya,2020,9,4430.408648825
2020-09-20,Sabah,2020,9,33582.321708403
2020-09-20,Sarawak,2020,9,13576.100737279
2020-09-20,Selangor,2020,9,229332.46635435
2020-09-20,Terengganu,2020,9,20476.280617134
2020-09-21,,2020,9,38
2020-09-21,Johor,2020,9,82084.671655922
2020-09-21,Kedah,2020,9,34017.119450714
2020-09-21,Kelantan,2020,9,37822.30748023
2020-09-21,Kuala Lumpur,2020,9,148592.566034401
2020-09-21,Labuan,2020,9,630.094509929
2020-09-21,Melaka,2020,9,25309.537350635
2020-09-21,N. Sembilan,2020,9,29911.379712129
2020-09-21,Pahang,2020,9,23907.576367049
2020-09-21,Penang,2020,9,71702.168449113
2020-09-21,Perak,2020,9,34249.403048522
2020-09-21,Perlis,2020,9,3769.502962157
2020-09-21,Putrajaya,2020,9,5241.774208148
2020-09-21,Sabah,2020,9,38354.095986303
2020-09-21,Sarawak,2020,9,15522.516299331
2020-09-21,Selangor,2020,9,274384.985055577
2020-09-21,Terengganu,2020,9,19920.687675157
2020-09-22,,2020,9,32
2020-09-22,Johor,2020,9,80357.875158663
2020-09-22,Kedah,2020,9,34021.720915355
2020-09-22,Kelantan,2020,9,37251.884564919
2020-09-22,Kuala Lumpur,2020,9,149715.938514057
2020-09-22,Labuan,2020,9,459.090803603
2020-09-22,Melaka,2020,9,25464.551229364
2020-09-22,N. Sembilan,2020,9,29249.853755197
2020-09-22,Pahang,2020,9,21899.058065753
2020-09-22,Penang,2020,9,69843.244730173
2020-09-22,Perak,2020,9,34803.385350528
2020-09-22,Perlis,2020,9,3531.262324455
2020-09-22,Putrajaya,2020,9,4824.665574702
2020-09-22,Sabah,2020,9,36051.955516286
2020-09-22,Sarawak,2020,9,15311.908778037
2020-09-22,Selangor,2020,9,268817.066515153
2020-09-22,Terengganu,2020,9,20575.511240249
2020-09-23,,2020,9,46
2020-09-23,Johor,2020,9,77103.264908346
2020-09-23,Kedah,2020,9,30096.638000111
2020-09-23,Kelantan,2020,9,38559.5764876
2020-09-23,Kuala Lumpur,2020,9,147410.725924186
2020-09-23,Labuan,2020,9,548.728294256
2020-09-23,Melaka,2020,9,25270.222624774
2020-09-23,N. Sembilan,2020,9,29615.809258867
2020-09-23,Pahang,2020,9,20990.626749311
2020-09-23,Penang,2020,9,70082.753583872
2020-09-23,Perak,2020,9,32705.165669764
2020-09-23,Perlis,2020,9,3038.516271874
2020-09-23,Putrajaya,2020,9,4347.996183927
2020-09-23,Sabah,2020,9,35607.675256429
2020-09-23,Sarawak,2020,9,14652.743795169
2020-09-23,Selangor,2020,9,262861.099984792
2020-09-23,Terengganu,2020,9,22430.247566443
2020-09-24,,2020,9,28
2020-09-24,Johor,2020,9,74083.335755847
2020-09-24,Kedah,2020,9,30624.910846947
2020-09-24,Kelantan,2020,9,34119.479142672
2020-09-24,Kuala Lumpur,2020,9,141597.211808074
2020-09-24,Labuan,2020,9,478.301242029
2020-09-24,Melaka,2020,9,24590.098613421
2020-09-24,N. Sembilan,2020,9,27535.119196228
2020-09-24,Pahang,2020,9,20531.969725134
2020-09-24,Penang,2020,9,69201.588648791
2020-09-24,Perak,2020,9,32995.569328331
2020-09-24,Perlis,2020,9,2978.748901992
2020-09-24,Putrajaya,2020,9,4306.059718869
2020-09-24,Sabah,2020,9,34139.62309334
2020-09-24,Sarawak,2020,9,14892.674561723
2020-09-24,Selangor,2020,9,259518.636558182
2020-09-24,Terengganu,2020,9,19145.194507937
2020-09-25,,2020,9,22
2020-09-25,Johor,2020,9,70337.18726303
2020-09-25,Kedah,2020,9,31348.294823848
2020-09-25,Kelantan,2020,9,34769.698913437
2020-09-25,Kuala Lumpur,2020,9,129979.118720951
2020-09-25,Labuan,2020,9,497.138055263
2020-09-25,Melaka,2020,9,23106.986025158
2020-09-25,N. Sembilan,2020,9,25262.654863086
2020-09-25,Pahang,2020,9,18531.872695086
