date,region,seller_type,year,month,sumOfLeads,ad_id
2020-11-18,Selangor,Private,2020,11,91141.496355031,10222
2020-11-18,Selangor,Pro,2020,11,137932.056957584,19001
2020-11-18,Terengganu,Private,2020,11,14417.415989237,1583
2020-11-18,Terengganu,Pro,2020,11,3335.648087679,506
2020-11-19,,,2020,11,26,0
2020-11-19,Johor,Private,2020,11,29000.792047534,3515
2020-11-19,Johor,Pro,2020,11,36487.877125203,5466
2020-11-19,Kedah,Private,2020,11,20587.456274992,2271
2020-11-19,Kedah,Pro,2020,11,9512.493976274,1399
2020-11-19,Kelantan,Private,2020,11,25867.572519446,2740
2020-11-19,Kelantan,Pro,2020,11,6872.800734321,1052
2020-11-19,Kuala Lumpur,Private,2020,11,52470.767511816,5532
2020-11-19,Kuala Lumpur,Pro,2020,11,70719.213124665,10457
2020-11-19,Labuan,Private,2020,11,234.864766087,36
2020-11-19,Labuan,Pro,2020,11,96.571696584,10
2020-11-19,Melaka,Private,2020,11,13007.945835386,1483
2020-11-19,Melaka,Pro,2020,11,8490.302467963,1260
2020-11-19,N. Sembilan,Private,2020,11,13322.173867816,1503
2020-11-19,N. Sembilan,Pro,2020,11,12445.511901753,1778
2020-11-19,Pahang,Private,2020,11,14794.701283513,1497
2020-11-19,Pahang,Pro,2020,11,4411.398109465,645
2020-11-19,Penang,Private,2020,11,35193.700993767,3712
2020-11-19,Penang,Pro,2020,11,23715.687671549,3698
2020-11-19,Perak,Private,2020,11,19858.618111355,2038
2020-11-19,Perak,Pro,2020,11,10263.662489903,1589
2020-11-19,Perlis,Private,2020,11,2005.561204749,225
2020-11-19,Perlis,Pro,2020,11,371.668664925,62
2020-11-19,Putrajaya,Private,2020,11,2667.892764717,309
2020-11-19,Putrajaya,Pro,2020,11,1793.742611474,233
2020-11-19,Sabah,Private,2020,11,20828.724195298,2475
2020-11-19,Sabah,Pro,2020,11,10728.436668161,1659
2020-11-19,Sarawak,Private,2020,11,7782.941858032,1135
2020-11-19,Sarawak,Pro,2020,11,6211.305553101,1088
2020-11-19,Selangor,Private,2020,11,90428.104983255,10435
2020-11-19,Selangor,Pro,2020,11,136816.860744269,19305
2020-11-19,Terengganu,Private,2020,11,14678.938237527,1702
2020-11-19,Terengganu,Pro,2020,11,4205.235010364,515
2020-11-20,,,2020,11,4,0
2020-11-20,Johor,Private,2020,11,32177.235006604,3458
2020-11-20,Johor,Pro,2020,11,36276.500772042,5423
2020-11-20,Kedah,Private,2020,11,22085.869428164,2225
2020-11-20,Kedah,Pro,2020,11,9067.382257811,1374
2020-11-20,Kelantan,Private,2020,11,26206.753955088,2775
2020-11-20,Kelantan,Pro,2020,11,6638.984148647,970
2020-11-20,Kuala Lumpur,Private,2020,11,50847.559869578,5522
2020-11-20,Kuala Lumpur,Pro,2020,11,68753.263425853,10297
2020-11-20,Labuan,Private,2020,11,148.45200818,27
2020-11-20,Labuan,Pro,2020,11,135.546339308,13
2020-11-20,Melaka,Private,2020,11,12457.588874947,1517
2020-11-20,Melaka,Pro,2020,11,7621.76653171,1160
2020-11-20,N. Sembilan,Private,2020,11,14583.610307657,1452
2020-11-20,N. Sembilan,Pro,2020,11,12039.596599497,1633
2020-11-20,Pahang,Private,2020,11,14754.655251205,1438
2020-11-20,Pahang,Pro,2020,11,5276.490832542,710
2020-11-20,Penang,Private,2020,11,34759.908920102,3801
2020-11-20,Penang,Pro,2020,11,23161.698639923,3615
2020-11-20,Perak,Private,2020,11,16546.74046884,2036
2020-11-20,Perak,Pro,2020,11,9807.430098636,1511
2020-11-20,Perlis,Private,2020,11,2352.595285945,256
2020-11-20,Perlis,Pro,2020,11,587.972973096,70
2020-11-20,Putrajaya,Private,2020,11,3218.515688823,309
2020-11-20,Putrajaya,Pro,2020,11,2200.279990224,311
2020-11-20,Sabah,Private,2020,11,22018.832185281,2423
2020-11-20,Sabah,Pro,2020,11,10720.891850645,1647
2020-11-20,Sarawak,Private,2020,11,7275.583782736,1072
2020-11-20,Sarawak,Pro,2020,11,5776.07017207,970
2020-11-20,Selangor,Private,2020,11,87277.92092248,10014
2020-11-20,Selangor,Pro,2020,11,129651.844129961,18542
2020-11-20,Terengganu,Private,2020,11,14016.800187924,1574
2020-11-20,Terengganu,Pro,2020,11,3540.803350198,540
2020-11-21,,,2020,11,12,0
2020-11-21,Johor,Private,2020,11,33121.019831875,3391
2020-11-21,Johor,Pro,2020,11,39763.422444059,5619
2020-11-21,Kedah,Private,2020,11,20335.519305394,2316
2020-11-21,Kedah,Pro,2020,11,10856.523038851,1506
2020-11-21,Kelantan,Private,2020,11,22102.531005154,2611
2020-11-21,Kelantan,Pro,2020,11,8169.606609395,1134
2020-11-21,Kuala Lumpur,Private,2020,11,50138.46402801,5180
2020-11-21,Kuala Lumpur,Pro,2020,11,69376.722020821,10319
2020-11-21,Labuan,Private,2020,11,384.043877684,41
2020-11-21,Labuan,Pro,2020,11,76.866717346,12
2020-11-21,Melaka,Private,2020,11,13337.632635685,1511
2020-11-21,Melaka,Pro,2020,11,9553.911686448,1241
2020-11-21,N. Sembilan,Private,2020,11,12719.1858574,1490
2020-11-21,N. Sembilan,Pro,2020,11,10987.433108387,1574
2020-11-21,Pahang,Private,2020,11,15010.545013097,1420
2020-11-21,Pahang,Pro,2020,11,4702.457130654,723
2020-11-21,Penang,Private,2020,11,32680.874792695,3541
2020-11-21,Penang,Pro,2020,11,22914.715936864,3628
2020-11-21,Perak,Private,2020,11,18903.6733011,2081
2020-11-21,Perak,Pro,2020,11,11018.430378018,1612
2020-11-21,Perlis,Private,2020,11,2620.784187533,254
2020-11-21,Perlis,Pro,2020,11,492.023776435,80
2020-11-21,Putrajaya,Private,2020,11,2503.698421624,267
2020-11-21,Putrajaya,Pro,2020,11,1675.375901623,240
2020-11-21,Sabah,Private,2020,11,21179.698322645,2556
2020-11-21,Sabah,Pro,2020,11,10718.764841032,1713
2020-11-21,Sarawak,Private,2020,11,7844.772456885,1086
2020-11-21,Sarawak,Pro,2020,11,5714.125922609,977
2020-11-21,Selangor,Private,2020,11,86970.103958167,9699
2020-11-21,Selangor,Pro,2020,11,132397.91625181,18768
2020-11-21,Terengganu,Private,2020,11,14903.980630271,1745
2020-11-21,Terengganu,Pro,2020,11,4384.748569263,563
2020-11-22,,,2020,11,12,0
2020-11-22,Johor,Private,2020,11,29492.113735788,3462
2020-11-22,Johor,Pro,2020,11,37020.542323677,5433
2020-11-22,Kedah,Private,2020,11,21030.036264743,2320
2020-11-22,Kedah,Pro,2020,11,10266.787192958,1544
2020-11-22,Kelantan,Private,2020,11,25067.688663154,2645
2020-11-22,Kelantan,Pro,2020,11,7907.314226592,1095
2020-11-22,Kuala Lumpur,Private,2020,11,54506.008649363,5162
2020-11-22,Kuala Lumpur,Pro,2020,11,65495.287869081,9821
2020-11-22,Labuan,Private,2020,11,272.787297677,44
2020-11-22,Labuan,Pro,2020,11,68.800834287,13
2020-11-22,Melaka,Private,2020,11,12845.872853428,1508
2020-11-22,Melaka,Pro,2020,11,8505.244413631,1214
2020-11-22,N. Sembilan,Private,2020,11,12627.370510785,1468
2020-11-22,N. Sembilan,Pro,2020,11,11198.881424554,1624
2020-11-22,Pahang,Private,2020,11,14526.479780796,1414
2020-11-22,Pahang,Pro,2020,11,4455.615717667,660
2020-11-22,Penang,Private,2020,11,30757.140208426,3549
2020-11-22,Penang,Pro,2020,11,23037.711398462,3602
2020-11-22,Perak,Private,2020,11,19229.819786299,2153
2020-11-22,Perak,Pro,2020,11,10364.663150898,1574
2020-11-22,Perlis,Private,2020,11,2071.384868813,246
2020-11-22,Perlis,Pro,2020,11,471.376667487,74
2020-11-22,Putrajaya,Private,2020,11,1840.133775008,248
2020-11-22,Putrajaya,Pro,2020,11,1464.84304474,201
2020-11-22,Sabah,Private,2020,11,20554.06375036,2579
2020-11-22,Sabah,Pro,2020,11,12247.082440389,1791
2020-11-22,Sarawak,Private,2020,11,7846.38251958,1070
2020-11-22,Sarawak,Pro,2020,11,5476.49064623,938
2020-11-22,Selangor,Private,2020,11,89340.660893254,9825
2020-11-22,Selangor,Pro,2020,11,122287.976304399,17894
2020-11-22,Terengganu,Private,2020,11,14874.408646721,1697
2020-11-22,Terengganu,Pro,2020,11,4135.677355743,578
2020-11-23,,,2020,11,12,0
2020-11-23,Johor,Private,2020,11,31332.661895624,3683
2020-11-23,Johor,Pro,2020,11,38717.760990555,5702
2020-11-23,Kedah,Private,2020,11,21671.888705995,2297
2020-11-23,Kedah,Pro,2020,11,10708.761971429,1529
2020-11-23,Kelantan,Private,2020,11,22899.103894578,2585
2020-11-23,Kelantan,Pro,2020,11,7945.958445503,1081
2020-11-23,Kuala Lumpur,Private,2020,11,55822.74742771,5655
2020-11-23,Kuala Lumpur,Pro,2020,11,77022.961406376,10936
2020-11-23,Labuan,Private,2020,11,216.469608424,29
2020-11-23,Labuan,Pro,2020,11,94.021958037,11
2020-11-23,Melaka,Private,2020,11,14161.18663973,1533
2020-11-23,Melaka,Pro,2020,11,8739.023093482,1238
2020-11-23,N. Sembilan,Private,2020,11,14012.705778116,1608
2020-11-23,N. Sembilan,Pro,2020,11,13488.39831057,1783
2020-11-23,Pahang,Private,2020,11,14170.918477898,1413
2020-11-23,Pahang,Pro,2020,11,4723.943456054,688
2020-11-23,Penang,Private,2020,11,40465.155925302,3823
2020-11-23,Penang,Pro,2020,11,27446.282501457,4017
2020-11-23,Perak,Private,2020,11,18856.27268995,2090
2020-11-23,Perak,Pro,2020,11,10503.630222316,1583
2020-11-23,Perlis,Private,2020,11,2245.048359817,229
2020-11-23,Perlis,Pro,2020,11,747.851440138,87
2020-11-23,Putrajaya,Private,2020,11,2067.004383201,268
2020-11-23,Putrajaya,Pro,2020,11,2105.921107331,242
2020-11-23,Sabah,Private,2020,11,22537.348844642,2935
2020-11-23,Sabah,Pro,2020,11,12464.093984839,1824
2020-11-23,Sarawak,Private,2020,11,8261.376309464,1079
2020-11-23,Sarawak,Pro,2020,11,6463.142126079,1011
2020-11-23,Selangor,Private,2020,11,98492.474699238,10659
2020-11-23,Selangor,Pro,2020,11,149233.050386019,20244
2020-11-23,Terengganu,Private,2020,11,16105.040050918,1740
2020-11-23,Terengganu,Pro,2020,11,3881.043697893,563
2020-11-24,,,2020,11,6,0
2020-11-24,Johor,Private,2020,11,30752.389219027,3529
2020-11-24,Johor,Pro,2020,11,37722.915090036,5486
2020-11-24,Kedah,Private,2020,11,22206.044343782,2251
2020-11-24,Kedah,Pro,2020,11,9733.533909324,1445
2020-11-24,Kelantan,Private,2020,11,24263.676462368,2585
2020-11-24,Kelantan,Pro,2020,11,8079.582847523,1070
2020-11-24,Kuala Lumpur,Private,2020,11,52892.927845361,5715
2020-11-24,Kuala Lumpur,Pro,2020,11,75628.639333766,10652
2020-11-24,Labuan,Private,2020,11,239.46226645,35
2020-11-24,Labuan,Pro,2020,11,53.563137698,9
2020-11-24,Melaka,Private,2020,11,14268.934066731,1538
2020-11-24,Melaka,Pro,2020,11,10034.057722671,1219
2020-11-24,N. Sembilan,Private,2020,11,13258.522972627,1581
2020-11-24,N. Sembilan,Pro,2020,11,11867.049491494,1742
2020-11-24,Pahang,Private,2020,11,14397.975328877,1465
2020-11-24,Pahang,Pro,2020,11,4860.587830968,690
2020-11-24,Penang,Private,2020,11,38632.326483697,3915
2020-11-24,Penang,Pro,2020,11,24147.161389255,3808
2020-11-24,Perak,Private,2020,11,18531.439066258,2115
2020-11-24,Perak,Pro,2020,11,10274.631833568,1622
2020-11-24,Perlis,Private,2020,11,2623.164619428,276
2020-11-24,Perlis,Pro,2020,11,330.613618189,67
2020-11-24,Putrajaya,Private,2020,11,3986.134298193,305
2020-11-24,Putrajaya,Pro,2020,11,1601.321727572,226
2020-11-24,Sabah,Private,2020,11,21355.974695858,2680
2020-11-24,Sabah,Pro,2020,11,11169.525561934,1701
2020-11-24,Sarawak,Private,2020,11,8199.851126607,1147
2020-11-24,Sarawak,Pro,2020,11,6072.779657287,1007
2020-11-24,Selangor,Private,2020,11,93613.966013438,10628
2020-11-24,Selangor,Pro,2020,11,139024.778033467,19843
2020-11-24,Terengganu,Private,2020,11,14965.912633583,1633
2020-11-24,Terengganu,Pro,2020,11,3746.495509467,548
2020-11-25,,,2020,11,14,0
2020-11-25,Johor,Private,2020,11,30082.753414964,3506
2020-11-25,Johor,Pro,2020,11,36446.68850281,5520
2020-11-25,Kedah,Private,2020,11,22496.313705195,2294
2020-11-25,Kedah,Pro,2020,11,10315.414892072,1401
2020-11-25,Kelantan,Private,2020,11,25099.552196334,2777
2020-11-25,Kelantan,Pro,2020,11,8477.386905064,1161
2020-11-25,Kuala Lumpur,Private,2020,11,51145.971758402,5715
2020-11-25,Kuala Lumpur,Pro,2020,11,73858.877538646,10818
2020-11-25,Labuan,Private,2020,11,260.468268707,42
2020-11-25,Labuan,Pro,2020,11,90.036870068,17
2020-11-25,Melaka,Private,2020,11,12810.816340267,1473
2020-11-25,Melaka,Pro,2020,11,8040.797877739,1264
2020-11-25,N. Sembilan,Private,2020,11,13082.666703616,1527
2020-11-25,N. Sembilan,Pro,2020,11,12288.772482388,1740
2020-11-25,Pahang,Private,2020,11,13825.00246079,1455
2020-11-25,Pahang,Pro,2020,11,4783.485347778,673
2020-11-25,Penang,Private,2020,11,37225.163686958,3874
2020-11-25,Penang,Pro,2020,11,26080.610883994,4082
2020-11-25,Perak,Private,2020,11,19072.06003858,2124
2020-11-25,Perak,Pro,2020,11,9473.639718374,1510
2020-11-25,Perlis,Private,2020,11,2542.467443588,271
2020-11-25,Perlis,Pro,2020,11,487.892502525,77
2020-11-25,Putrajaya,Private,2020,11,2330.830946512,292
2020-11-25,Putrajaya,Pro,2020,11,1805.474933535,255
2020-11-25,Sabah,Private,2020,11,22596.689153926,2690
2020-11-25,Sabah,Pro,2020,11,12804.169419646,1884
2020-11-25,Sarawak,Private,2020,11,8686.044915927,1255
2020-11-25,Sarawak,Pro,2020,11,6618.743098322,1052
2020-11-25,Selangor,Private,2020,11,95220.673158289,11191
2020-11-25,Selangor,Pro,2020,11,135702.554122438,19718
2020-11-25,Terengganu,Private,2020,11,14713.348209549,1785
2020-11-25,Terengganu,Pro,2020,11,3591.668633519,526
2020-11-26,,,2020,11,34,0
2020-11-26,Johor,Private,2020,11,26400.418431337,3311
2020-11-26,Johor,Pro,2020,11,34084.968487225,5071
2020-11-26,Kedah,Private,2020,11,20944.335241499,2278
2020-11-26,Kedah,Pro,2020,11,9060.966239035,1340
2020-11-26,Kelantan,Private,2020,11,22356.177533606,2510
2020-11-26,Kelantan,Pro,2020,11,7318.064136415,1075
2020-11-26,Kuala Lumpur,Private,2020,11,49125.851133345,5510
2020-11-26,Kuala Lumpur,Pro,2020,11,71227.253940543,10466
2020-11-26,Labuan,Private,2020,11,276.05374889,29
2020-11-26,Labuan,Pro,2020,11,110.151878858,17
2020-11-26,Melaka,Private,2020,11,12272.255875814,1486
2020-11-26,Melaka,Pro,2020,11,9356.798820198,1304
2020-11-26,N. Sembilan,Private,2020,11,13497.416240001,1518
2020-11-26,N. Sembilan,Pro,2020,11,10812.114019744,1567
2020-11-26,Pahang,Private,2020,11,13973.017409206,1432
2020-11-26,Pahang,Pro,2020,11,4762.97315841,680
2020-11-26,Penang,Private,2020,11,36109.563688955,3929
2020-11-26,Penang,Pro,2020,11,24615.647018201,3852
2020-11-26,Perak,Private,2020,11,18768.798324001,2084
2020-11-26,Perak,Pro,2020,11,10453.781943049,1615
2020-11-26,Perlis,Private,2020,11,2186.756116626,230
2020-11-26,Perlis,Pro,2020,11,286.822285159,55
2020-11-26,Putrajaya,Private,2020,11,2307.55972425,315
2020-11-26,Putrajaya,Pro,2020,11,1791.641890359,260
2020-11-26,Sabah,Private,2020,11,21784.457477529,2616
2020-11-26,Sabah,Pro,2020,11,11334.35667017,1726
2020-11-26,Sarawak,Private,2020,11,7684.781233012,1039
2020-11-26,Sarawak,Pro,2020,11,6450.624298549,1066
2020-11-26,Selangor,Private,2020,11,91903.615656239,10384
2020-11-26,Selangor,Pro,2020,11,135591.207030631,19151
2020-11-26,Terengganu,Private,2020,11,13684.306962565,1653
2020-11-26,Terengganu,Pro,2020,11,3427.309336498,519
2020-11-27,,,2020,11,30,0
2020-11-27,Johor,Private,2020,11,31945.567892331,3485
2020-11-27,Johor,Pro,2020,11,36382.384681291,5291
2020-11-27,Kedah,Private,2020,11,21971.387871464,2301
2020-11-27,Kedah,Pro,2020,11,9513.030105695,1377
2020-11-27,Kelantan,Private,2020,11,22633.663935764,2682
2020-11-27,Kelantan,Pro,2020,11,7471.768993637,1002
2020-11-27,Kuala Lumpur,Private,2020,11,50568.191375805,5672
2020-11-27,Kuala Lumpur,Pro,2020,11,71503.968637906,10531
2020-11-27,Labuan,Private,2020,11,158.509868811,26
2020-11-27,Labuan,Pro,2020,11,84.659263295,12
2020-11-27,Melaka,Private,2020,11,14536.841445362,1528
2020-11-27,Melaka,Pro,2020,11,8407.05764148,1260
2020-11-27,N. Sembilan,Private,2020,11,13740.574726357,1576
2020-11-27,N. Sembilan,Pro,2020,11,12156.366099018,1718
2020-11-27,Pahang,Private,2020,11,15600.273992635,1489
2020-11-27,Pahang,Pro,2020,11,4577.686169107,676
2020-11-27,Penang,Private,2020,11,36656.322828252,3771
2020-11-27,Penang,Pro,2020,11,24665.438679991,3931
2020-11-27,Perak,Private,2020,11,18510.766242926,2164
2020-11-27,Perak,Pro,2020,11,9871.954556853,1563
2020-11-27,Perlis,Private,2020,11,2586.07007034,257
2020-11-27,Perlis,Pro,2020,11,355.474352137,65
2020-11-27,Putrajaya,Private,2020,11,1976.821499378,276
2020-11-27,Putrajaya,Pro,2020,11,1930.608986127,230
2020-11-27,Sabah,Private,2020,11,22955.776720683,2511
2020-11-27,Sabah,Pro,2020,11,11674.891274188,1677
2020-11-27,Sarawak,Private,2020,11,8485.436116417,1152
2020-11-27,Sarawak,Pro,2020,11,7348.04388496,1016
2020-11-27,Selangor,Private,2020,11,90562.577808666,10334
2020-11-27,Selangor,Pro,2020,11,130998.071219603,18920
2020-11-27,Terengganu,Private,2020,11,14937.87770517,1725
2020-11-27,Terengganu,Pro,2020,11,4329.001737708,540
2020-11-28,,,2020,11,10,0
2020-11-28,Johor,Private,2020,11,28798.02572566,3544
2020-11-28,Johor,Pro,2020,11,36804.876832726,5284
2020-11-28,Kedah,Private,2020,11,20199.861821547,2231
2020-11-28,Kedah,Pro,2020,11,10565.984051274,1424
2020-11-28,Kelantan,Private,2020,11,22453.895804597,2635
2020-11-28,Kelantan,Pro,2020,11,8020.259603906,1114
2020-11-28,Kuala Lumpur,Private,2020,11,50687.271678877,5412
2020-11-28,Kuala Lumpur,Pro,2020,11,68842.925656679,10281
2020-11-28,Labuan,Private,2020,11,324.749006987,41
2020-11-28,Labuan,Pro,2020,11,65.181373831,13
2020-11-28,Melaka,Private,2020,11,14102.423603002,1558
2020-11-28,Melaka,Pro,2020,11,8076.074662993,1211
2020-11-28,N. Sembilan,Private,2020,11,12195.804784121,1412
2020-11-28,N. Sembilan,Pro,2020,11,10900.196730753,1583
2020-11-28,Pahang,Private,2020,11,13548.749885906,1442
2020-11-28,Pahang,Pro,2020,11,4480.11945501,705
2020-11-28,Penang,Private,2020,11,33667.410171113,3704
2020-11-28,Penang,Pro,2020,11,24053.036176249,3742
2020-11-28,Perak,Private,2020,11,18623.501027972,2173
2020-11-28,Perak,Pro,2020,11,9370.878901651,1478
2020-11-28,Perlis,Private,2020,11,2225.24294999,268
2020-11-28,Perlis,Pro,2020,11,333.853591962,63
2020-11-28,Putrajaya,Private,2020,11,2595.633160797,278
2020-11-28,Putrajaya,Pro,2020,11,1781.961609404,208
2020-11-28,Sabah,Private,2020,11,20236.753112626,2614
2020-11-28,Sabah,Pro,2020,11,12595.236919028,1839
2020-11-28,Sarawak,Private,2020,11,7541.61330861,1060
2020-11-28,Sarawak,Pro,2020,11,5416.392508483,907
2020-11-28,Selangor,Private,2020,11,85316.055864552,9833
2020-11-28,Selangor,Pro,2020,11,133806.588771083,18506
2020-11-28,Terengganu,Private,2020,11,13776.417162746,1618
2020-11-28,Terengganu,Pro,2020,11,3447.515060827,480
2020-11-29,,,2020,11,4,0
2020-11-29,Johor,Private,2020,11,27806.880834834,3326
2020-11-29,Johor,Pro,2020,11,36354.364715764,5155
2020-11-29,Kedah,Private,2020,11,22085.267473214,2342
2020-11-29,Kedah,Pro,2020,11,9311.766347106,1395
2020-11-29,Kelantan,Private,2020,11,24367.814957324,2673
2020-11-29,Kelantan,Pro,2020,11,7461.702899084,1101
2020-11-29,Kuala Lumpur,Private,2020,11,54394.524163244,5472
2020-11-29,Kuala Lumpur,Pro,2020,11,68485.061771965,10020
2020-11-29,Labuan,Private,2020,11,244.736165878,32
2020-11-29,Labuan,Pro,2020,11,57.245081253,13
2020-11-29,Melaka,Private,2020,11,13714.655003511,1488
2020-11-29,Melaka,Pro,2020,11,9492.419074879,1271
2020-11-29,N. Sembilan,Private,2020,11,14302.557789788,1473
2020-11-29,N. Sembilan,Pro,2020,11,11974.287313253,1638
2020-11-29,Pahang,Private,2020,11,14493.358583999,1411
2020-11-29,Pahang,Pro,2020,11,4181.246411971,671
2020-11-29,Penang,Private,2020,11,32258.89621902,3649
2020-11-29,Penang,Pro,2020,11,25055.12830645,3630
2020-11-29,Perak,Private,2020,11,18087.794712934,2126
2020-11-29,Perak,Pro,2020,11,9855.870687126,1524
2020-11-29,Perlis,Private,2020,11,2581.375627142,223
2020-11-29,Perlis,Pro,2020,11,409.238158569,61
2020-11-29,Putrajaya,Private,2020,11,2663.761268338,291
2020-11-29,Putrajaya,Pro,2020,11,1942.904504864,243
2020-11-29,Sabah,Private,2020,11,22341.385880904,2520
2020-11-29,Sabah,Pro,2020,11,11548.93600433,1696
2020-11-29,Sarawak,Private,2020,11,7368.80932705,1113
2020-11-29,Sarawak,Pro,2020,11,5415.09329099,933
2020-11-29,Selangor,Private,2020,11,92113.439970462,10189
2020-11-29,Selangor,Pro,2020,11,129392.37437432,18353
2020-11-29,Terengganu,Private,2020,11,15118.376520066,1747
2020-11-29,Terengganu,Pro,2020,11,4421.626085524,597
2020-11-30,,,2020,11,10,0
2020-11-30,Johor,Private,2020,11,32850.702078789,3761
2020-11-30,Johor,Pro,2020,11,40982.404744845,5672
2020-11-30,Kedah,Private,2020,11,20945.329272993,2244
2020-11-30,Kedah,Pro,2020,11,11313.526134342,1494
2020-11-30,Kelantan,Private,2020,11,25774.919685899,2809
2020-11-30,Kelantan,Pro,2020,11,8119.007003995,1128
2020-11-30,Kuala Lumpur,Private,2020,11,60010.437450117,6163
2020-11-30,Kuala Lumpur,Pro,2020,11,72880.699815144,10683
2020-11-30,Labuan,Private,2020,11,175.718142291,29
2020-11-30,Labuan,Pro,2020,11,117.031709376,19
2020-11-30,Melaka,Private,2020,11,15454.383920596,1639
2020-11-30,Melaka,Pro,2020,11,9951.002498002,1406
2020-11-30,N. Sembilan,Private,2020,11,15726.518560242,1683
2020-11-30,N. Sembilan,Pro,2020,11,12568.222373316,1653
2020-11-30,Pahang,Private,2020,11,13910.322405531,1484
2020-11-30,Pahang,Pro,2020,11,4541.361077572,680
2020-11-30,Penang,Private,2020,11,39900.679737848,3849
2020-11-30,Penang,Pro,2020,11,27115.483444029,4002
2020-11-30,Perak,Private,2020,11,18769.973262887,2145
2020-11-30,Perak,Pro,2020,11,10948.327957447,1680
2020-11-30,Perlis,Private,2020,11,2592.050486477,265
2020-11-30,Perlis,Pro,2020,11,297.831336975,60
2020-11-30,Putrajaya,Private,2020,11,2035.248073331,268
2020-11-30,Putrajaya,Pro,2020,11,1636.823207462,199
2020-11-30,Sabah,Private,2020,11,20934.13739831,2595
2020-11-30,Sabah,Pro,2020,11,12201.499304597,1797
2020-11-30,Sarawak,Private,2020,11,7550.476205477,1106
2020-11-30,Sarawak,Pro,2020,11,5426.545715458,1000
2020-11-30,Selangor,Private,2020,11,94687.651683088,10716
2020-11-30,Selangor,Pro,2020,11,146360.220286409,19882
2020-11-30,Terengganu,Private,2020,11,16449.132267826,1780
2020-11-30,Terengganu,Pro,2020,11,3742.859378474,563
2020-12-01,,,2020,12,10,0
2020-12-01,Johor,Private,2020,12,32022.229429301,3838
2020-12-01,Johor,Pro,2020,12,36965.450851803,5437
2020-12-01,Kedah,Private,2020,12,24294.161197958,2421
2020-12-01,Kedah,Pro,2020,12,9409.620877433,1346
2020-12-01,Kelantan,Private,2020,12,25458.740146321,2801
2020-12-01,Kelantan,Pro,2020,12,7354.74518168,1063
2020-12-01,Kuala Lumpur,Private,2020,12,55876.603776444,5900
2020-12-01,Kuala Lumpur,Pro,2020,12,72859.827996581,10403
2020-12-01,Labuan,Private,2020,12,280.201290187,43
2020-12-01,Labuan,Pro,2020,12,118.74125511,21
2020-12-01,Melaka,Private,2020,12,14139.660384993,1695
2020-12-01,Melaka,Pro,2020,12,10260.303484656,1376
2020-12-01,N. Sembilan,Private,2020,12,14486.450621285,1511
2020-12-01,N. Sembilan,Pro,2020,12,12087.616398152,1609
2020-12-01,Pahang,Private,2020,12,14708.300415247,1492
2020-12-01,Pahang,Pro,2020,12,4370.020132389,648
2020-12-01,Penang,Private,2020,12,36808.809284212,3835
2020-12-01,Penang,Pro,2020,12,25827.475207247,3998
2020-12-01,Perak,Private,2020,12,20047.665220994,2140
2020-12-01,Perak,Pro,2020,12,10937.439442744,1560
2020-12-01,Perlis,Private,2020,12,2814.46416369,269
2020-12-01,Perlis,Pro,2020,12,427.473924486,69
2020-12-01,Putrajaya,Private,2020,12,5192.596043118,359
2020-12-01,Putrajaya,Pro,2020,12,2199.663685579,304
2020-12-01,Sabah,Private,2020,12,19457.240564911,2509
2020-12-01,Sabah,Pro,2020,12,11632.691744165,1726
2020-12-01,Sarawak,Private,2020,12,7067.011358741,1063
2020-12-01,Sarawak,Pro,2020,12,5335.151275629,939
2020-12-01,Selangor,Private,2020,12,99073.199031631,10982
2020-12-01,Selangor,Pro,2020,12,143999.026711645,19842
2020-12-01,Terengganu,Private,2020,12,16012.350615481,1805
2020-12-01,Terengganu,Pro,2020,12,3933.567950788,523
2020-12-02,,,2020,12,6,0
2020-12-02,Johor,Private,2020,12,32084.687353272,3867
2020-12-02,Johor,Pro,2020,12,35945.376237978,5473
2020-12-02,Kedah,Private,2020,12,22284.489624292,2334
2020-12-02,Kedah,Pro,2020,12,9695.233353783,1479
2020-12-02,Kelantan,Private,2020,12,25477.547996793,2832
2020-12-02,Kelantan,Pro,2020,12,8514.780057926,1192
2020-12-02,Kuala Lumpur,Private,2020,12,55002.175620801,5779
2020-12-02,Kuala Lumpur,Pro,2020,12,74961.579108851,10761
2020-12-02,Labuan,Private,2020,12,383.617036329,40
2020-12-02,Labuan,Pro,2020,12,88.818881721,17
2020-12-02,Melaka,Private,2020,12,15967.466463565,1598
2020-12-02,Melaka,Pro,2020,12,8556.938418309,1244
2020-12-02,N. Sembilan,Private,2020,12,13929.995976834,1603
2020-12-02,N. Sembilan,Pro,2020,12,12908.422193741,1685
2020-12-02,Pahang,Private,2020,12,14959.957868165,1502
2020-12-02,Pahang,Pro,2020,12,4374.980315135,660
2020-12-02,Penang,Private,2020,12,38283.559648756,3974
2020-12-02,Penang,Pro,2020,12,25316.523603579,3910
2020-12-02,Perak,Private,2020,12,19392.302140313,2127
2020-12-02,Perak,Pro,2020,12,10904.419683987,1581
2020-12-02,Perlis,Private,2020,12,2469.632876294,243
2020-12-02,Perlis,Pro,2020,12,358.178862991,59
2020-12-02,Putrajaya,Private,2020,12,2685.332608035,288
2020-12-02,Putrajaya,Pro,2020,12,1811.340559454,252
2020-12-02,Sabah,Private,2020,12,19354.956247049,2626
2020-12-02,Sabah,Pro,2020,12,12435.46243362,1714
